0.00, 0.76, 0.00, 0.38, 0.00, 0.24, 0.56, 0.41, 0.28, 0.55, 0.55
0.24, 0.00, 0.25, 0.00, 0.27, 0.00, 0.47, 0.27, 0.30, 0.23, 0.23
0.00, 0.75, 0.00, 0.79, 0.73, 0.68, 0.86, 0.00, 0.55, 0.53, 0.53
0.62, 0.00, 0.21, 0.00, 0.94, 0.63, 0.00, 0.39, 0.53, 0.52, 0.52
0.00, 0.73, 0.27, 0.06, 0.00, 0.20, 0.62, 0.00, 0.10, 0.48, 0.48
0.76, 0.00, 0.32, 0.37, 0.80, 0.00, 0.52, 0.08, 0.00, 0.35, 0.35
0.44, 0.53, 0.14, 0.00, 0.38, 0.48, 0.00, 0.37, 0.00, 0.24, 0.24
0.59, 0.73, 0.00, 0.61, 0.00, 0.92, 0.63, 0.00, 0.65, 0.62, 0.62
0.72, 0.70, 0.45, 0.47, 0.90, 0.00, 1.00, 0.35, 0.00, 0.00, 0.00
0.45, 0.77, 0.47, 0.48, 0.52, 0.65, 0.76, 0.38, 0.00, 0.00, 0.00
0.35, 0.48, 0.13, 0.40, 0.64, 0.61, 0.00, 0.42, 0.48, 0.00, 0.00
