0.00, 0.00, 0.41, 0.00, 0.00, 0.00, 0.42, 0.52, 0.37, 0.10, 0.00, 0.77, 0.00, 0.00
0.00, 0.00, 0.44, 0.63, 0.46, 0.33, 0.00, 0.00, 0.00, 0.44, 0.19, 0.60, 0.49, 0.49
0.59, 0.56, 0.00, 0.67, 0.00, 0.45, 0.53, 0.58, 0.80, 0.00, 0.00, 0.67, 0.00, 0.00
0.00, 0.37, 0.33, 0.00, 0.00, 0.23, 0.00, 0.00, 0.00, 0.36, 0.49, 0.00, 0.53, 0.53
0.00, 0.54, 0.00, 1.00, 0.00, 0.46, 0.53, 0.00, 1.00, 0.24, 0.64, 0.00, 0.75, 0.75
0.00, 0.67, 0.55, 0.77, 0.54, 0.00, 0.00, 0.49, 0.00, 0.55, 0.77, 0.53, 0.56, 0.56
0.58, 0.00, 0.47, 0.00, 0.47, 0.00, 0.00, 0.34, 0.00, 0.33, 0.00, 0.76, 0.00, 0.00
0.48, 0.00, 0.42, 0.00, 0.00, 0.51, 0.66, 0.00, 0.48, 0.00, 0.00, 0.45, 0.69, 0.69
0.63, 0.00, 0.20, 0.00, 0.00, 0.00, 1.00, 0.52, 0.00, 0.00, 0.52, 0.60, 0.00, 0.00
0.90, 0.56, 0.00, 0.64, 0.76, 0.45, 0.67, 0.00, 0.00, 0.00, 0.79, 0.00, 0.88, 0.88
1.00, 0.81, 0.00, 0.51, 0.36, 0.23, 0.00, 0.00, 0.48, 0.21, 0.00, 0.00, 0.90, 0.90
0.23, 0.40, 0.33, 0.00, 0.00, 0.47, 0.24, 0.55, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.51, 0.00, 0.47, 0.25, 0.44, 0.00, 0.31, 0.00, 0.12, 0.10, 0.00, 0.00, 0.00
0.65, 0.00, 0.38, 0.56, 0.00, 0.00, 0.60, 0.52, 0.35, 0.00, 0.00, 0.77, 0.83, 0.83
