0.00, 0.66, 0.27, 0.00, 0.18, 0.00, 0.57, 0.00, 0.00, 0.18, 0.18
0.34, 0.00, 0.67, 0.32, 0.45, 0.51, 0.00, 0.16, 0.00, 0.12, 0.12
0.73, 0.33, 0.00, 0.43, 0.00, 0.12, 0.52, 0.24, 0.00, 0.28, 0.28
0.00, 0.68, 0.57, 0.00, 0.63, 0.60, 0.67, 0.34, 1.00, 0.00, 0.00
0.82, 0.55, 0.00, 0.37, 0.00, 0.49, 0.85, 0.54, 0.35, 0.49, 0.49
0.00, 0.49, 0.88, 0.40, 0.51, 0.00, 0.00, 0.25, 0.39, 0.27, 0.27
0.43, 0.00, 0.48, 0.33, 0.15, 0.00, 0.00, 0.22, 0.20, 0.27, 0.27
1.00, 0.84, 0.76, 0.66, 0.46, 0.75, 0.78, 0.00, 0.76, 0.00, 0.00
1.00, 0.00, 0.00, 0.00, 0.65, 0.61, 0.80, 0.24, 0.00, 0.70, 0.70
0.82, 0.88, 0.72, 0.00, 0.51, 0.73, 0.73, 0.00, 0.30, 0.00, 0.00
0.93, 0.55, 1.00, 0.27, 0.00, 0.79, 0.84, 0.00, 0.89, 0.56, 0.56
