0.00, 55.00, 27.00, 45.00, 0.00, 20.00, 10.00, 20.00, 24.00, 0.00, 0.00
13.00, 0.00, 9.00, 0.00, 29.00, 7.00, 21.00, 0.00, 7.00, 10.00, 10.00
24.00, 45.00, 0.00, 0.00, 13.00, 55.00, 17.00, 0.00, 24.00, 22.00, 22.00
20.00, 0.00, 0.00, 0.00, 21.00, 29.00, 14.00, 7.00, 17.00, 42.00, 42.00
0.00, 42.00, 16.00, 35.00, 0.00, 0.00, 37.00, 7.00, 18.00, 21.00, 21.00
27.00, 16.00, 0.00, 6.00, 0.00, 0.00, 17.00, 21.00, 0.00, 17.00, 17.00
27.00, 19.00, 22.00, 21.00, 20.00, 24.00, 0.00, 10.00, 0.00, 48.00, 48.00
30.00, 0.00, 0.00, 42.00, 45.00, 34.00, 45.00, 0.00, 6.00, 16.00, 16.00
38.00, 34.00, 23.00, 46.00, 49.00, 0.00, 0.00, 13.00, 0.00, 20.00, 20.00
0.00, 62.00, 17.00, 48.00, 7.00, 6.00, 26.00, 3.00, 6.00, 0.00, 0.00
27.00, 55.00, 16.00, 25.00, 24.00, 35.00, 0.00, 17.00, 7.00, 0.00, 0.00
