737317,20180915,     7,  1,  41,     8, -1,  31
737324,20180922,     3, -1,  30,     6,  1,  28
737324,20180922,     9, -1,  35,    10,  1,  27
737331,20180929,     1,  1,  52,     7, -1,   7
737331,20180929,     4,  1,  28,     2, -1,  21
737331,20180929,     9,  1,  45,     3, -1,  21
737331,20180929,     5,  1,  46,    10, -1,  14
737336,20181004,     9,  1,  37,     5, -1,  20
737338,20181006,     4,  1,  48,     7, -1,  13
737338,20181006,     6, -1,  42,     8,  1,  27
737341,20181009,     1, -1,  35,     2,  1,   9
737343,20181011,     4, -1,  15,     8,  1,  13
737345,20181013,    10, -1,  45,     3,  1,  20
737350,20181018,     2,  1,  51,     5, -1,  35
737352,20181020,     1,  1,  27,     6, -1,  17
737352,20181020,    10,  1,  20,     8, -1,  14
737355,20181023,     9, -1,  38,     7,  1,  17
737357,20181025,     4,  1,  34,     1, -1,  14
737359,20181027,     6,  1,  47,     2, -1,  43
737359,20181027,     3, -1,  37,     5,  1,  34
737366,20181103,     1, -1,  23,     3,  1,   7
737366,20181103,     2,  1,  38,     7, -1,  14
737366,20181103,     8, -1,  40,     5,  1,  31
737366,20181103,     9,  1,  26,     6, -1,  16
737366,20181103,    10,  1,  44,     4, -1,  25
737373,20181110,     1, -1,  38,     8,  1,   7
737373,20181110,     2, -1,  44,     3,  1,  16
737373,20181110,     9, -1,  35,     4,  1,  21
737373,20181110,     6,  1,  36,     5, -1,  22
737373,20181110,    10, -1,  38,     7,  1,  10
737380,20181117,     1,  1,  45,     5, -1,  17
737380,20181117,     4, -1,  41,     3,  1,  17
737380,20181117,     6,  1,  48,     7, -1,  38
737380,20181117,     9,  1,  12,     8, -1,   7
737380,20181117,     2,  1,  31,    10, -1,  17
737386,20181123,     7,  1,  31,     3, -1,  28
737387,20181124,     1,  1,  21,     9, -1,  10
737387,20181124,     2, -1,  33,     8,  1,   7
737387,20181124,     4, -1,  35,     5,  1,  14
737387,20181124,     6, -1,  31,    10,  1,  28
737394,20181201,     1,  1,  30,     6, -1,  19
