0.00, 0.46, 0.53, 0.51, 0.52, 0.52, 0.50, 0.53, 0.53, 0.53
0.54, 0.00, 0.59, 0.49, 0.48, 0.53, 0.51, 0.54, 0.45, 0.45
0.47, 0.41, 0.00, 0.50, 0.44, 0.49, 0.44, 0.47, 0.47, 0.47
0.49, 0.51, 0.50, 0.00, 0.51, 0.46, 0.49, 0.53, 0.43, 0.43
0.48, 0.52, 0.56, 0.49, 0.00, 0.49, 0.49, 0.51, 0.49, 0.49
0.48, 0.47, 0.51, 0.54, 0.51, 0.00, 0.50, 0.51, 0.46, 0.46
0.50, 0.49, 0.56, 0.51, 0.51, 0.50, 0.00, 0.51, 0.43, 0.43
0.47, 0.46, 0.53, 0.47, 0.49, 0.49, 0.49, 0.00, 0.43, 0.43
0.47, 0.55, 0.53, 0.57, 0.51, 0.54, 0.57, 0.57, 0.00, 0.00
0.49, 0.49, 0.54, 0.53, 0.45, 0.53, 0.49, 0.53, 0.42, 0.42
