0.00, 0.47, 0.49, 0.52, 0.47, 0.37, 0.53, 0.45, 0.47, 0.55, 0.48, 0.46, 0.54, 0.42, 0.41, 0.41
0.53, 0.00, 0.59, 0.46, 0.57, 0.53, 0.53, 0.47, 0.61, 0.62, 0.54, 0.56, 0.55, 0.52, 0.52, 0.52
0.51, 0.41, 0.00, 0.45, 0.35, 0.46, 0.47, 0.43, 0.47, 0.43, 0.40, 0.44, 0.43, 0.44, 0.49, 0.49
0.48, 0.54, 0.55, 0.00, 0.43, 0.47, 0.48, 0.44, 0.52, 0.55, 0.48, 0.62, 0.48, 0.52, 0.51, 0.51
0.53, 0.43, 0.65, 0.57, 0.00, 0.52, 0.47, 0.52, 0.56, 0.57, 0.55, 0.58, 0.56, 0.54, 0.53, 0.53
0.63, 0.47, 0.54, 0.53, 0.48, 0.00, 0.53, 0.45, 0.53, 0.52, 0.54, 0.50, 0.59, 0.48, 0.49, 0.49
0.47, 0.47, 0.53, 0.52, 0.53, 0.47, 0.00, 0.46, 0.55, 0.53, 0.53, 0.54, 0.53, 0.44, 0.44, 0.44
0.55, 0.53, 0.57, 0.56, 0.48, 0.55, 0.54, 0.00, 0.47, 0.52, 0.53, 0.55, 0.57, 0.57, 0.48, 0.48
0.53, 0.39, 0.53, 0.48, 0.44, 0.47, 0.45, 0.53, 0.00, 0.53, 0.51, 0.55, 0.58, 0.52, 0.47, 0.47
0.45, 0.38, 0.57, 0.45, 0.43, 0.48, 0.47, 0.48, 0.47, 0.00, 0.48, 0.52, 0.46, 0.40, 0.47, 0.47
0.52, 0.46, 0.60, 0.52, 0.45, 0.46, 0.47, 0.47, 0.49, 0.52, 0.00, 0.56, 0.51, 0.44, 0.49, 0.49
0.54, 0.44, 0.56, 0.38, 0.42, 0.50, 0.46, 0.45, 0.45, 0.48, 0.44, 0.00, 0.42, 0.48, 0.47, 0.47
0.46, 0.45, 0.57, 0.52, 0.44, 0.41, 0.47, 0.43, 0.42, 0.54, 0.49, 0.58, 0.00, 0.40, 0.43, 0.43
0.58, 0.48, 0.56, 0.48, 0.46, 0.52, 0.56, 0.43, 0.48, 0.60, 0.56, 0.52, 0.60, 0.00, 0.47, 0.47
0.59, 0.48, 0.51, 0.49, 0.47, 0.51, 0.56, 0.52, 0.53, 0.53, 0.51, 0.53, 0.57, 0.53, 0.00, 0.00
0.48, 0.47, 0.57, 0.56, 0.48, 0.41, 0.54, 0.49, 0.59, 0.57, 0.58, 0.54, 0.59, 0.47, 0.56, 0.56
