0.00, 61.00, 75.00, 59.00, 72.50, 65.00, 78.00, 79.00, 60.00, 60.00
58.50, 0.00, 71.00, 52.00, 64.50, 59.00, 66.50, 71.50, 61.00, 61.00
63.00, 65.00, 0.00, 67.50, 54.50, 64.50, 69.50, 74.50, 59.50, 59.50
59.67, 67.67, 73.00, 0.00, 80.00, 64.00, 79.50, 74.50, 65.50, 65.50
60.00, 61.50, 58.00, 72.00, 0.00, 70.50, 68.33, 54.00, 59.00, 59.00
65.00, 69.50, 83.50, 67.00, 71.50, 0.00, 74.00, 70.00, 63.33, 63.33
66.00, 67.50, 61.00, 67.00, 63.33, 64.00, 0.00, 75.00, 60.00, 60.00
65.50, 79.00, 76.50, 69.00, 63.50, 71.67, 76.00, 0.00, 70.00, 70.00
67.50, 73.50, 74.50, 63.50, 80.33, 75.33, 70.50, 97.50, 0.00, 0.00
72.00, 73.00, 78.50, 67.00, 63.00, 72.00, 75.50, 63.50, 64.33, 64.33
