0.00, 65.50, 74.00, 47.00, 64.50, 76.00, 62.50, 71.00, 92.00, 67.00, 76.00, 67.50, 50.00, 54.00, 73.00, 73.00
58.50, 0.00, 64.00, 69.00, 72.50, 68.00, 66.00, 57.00, 66.00, 76.00, 71.00, 68.00, 63.00, 67.00, 84.00, 84.00
69.00, 57.00, 0.00, 50.00, 59.00, 60.00, 77.00, 52.00, 62.00, 63.00, 71.00, 54.00, 64.50, 57.00, 72.00, 72.00
74.00, 72.00, 67.00, 0.00, 70.00, 69.50, 64.00, 74.00, 79.00, 78.00, 85.00, 66.50, 66.00, 72.67, 90.00, 90.00
67.00, 80.00, 68.00, 60.00, 0.00, 48.00, 91.00, 77.00, 92.00, 76.00, 77.00, 73.00, 65.00, 72.00, 84.00, 84.00
79.00, 70.00, 65.00, 59.50, 69.00, 0.00, 60.00, 51.00, 87.50, 82.00, 84.00, 63.00, 60.00, 71.00, 76.00, 76.00
70.50, 64.00, 87.00, 78.00, 89.00, 63.00, 0.00, 59.00, 93.00, 73.00, 77.50, 69.50, 68.00, 71.00, 72.00, 72.00
74.00, 67.00, 65.00, 66.00, 82.00, 58.00, 49.00, 0.00, 73.00, 83.00, 72.00, 61.00, 67.00, 82.00, 70.00, 70.00
88.00, 81.00, 79.00, 70.00, 70.00, 71.00, 78.00, 71.00, 0.00, 94.00, 93.00, 99.00, 74.00, 76.50, 81.00, 81.00
63.00, 58.00, 69.50, 67.00, 60.00, 59.00, 74.00, 54.00, 81.00, 0.00, 72.00, 64.00, 84.00, 65.00, 68.00, 68.00
83.00, 63.00, 79.00, 73.00, 80.00, 83.00, 73.00, 61.00, 100.50, 80.50, 0.00, 74.00, 59.00, 73.00, 71.00, 71.00
67.50, 75.00, 60.50, 60.50, 52.00, 52.00, 67.50, 70.00, 104.00, 73.00, 76.00, 0.00, 58.00, 65.00, 49.00, 49.00
52.00, 66.00, 78.50, 59.00, 71.00, 58.00, 69.00, 58.50, 59.00, 72.00, 50.00, 74.00, 0.00, 66.00, 71.00, 71.00
71.00, 72.00, 59.00, 77.33, 64.00, 76.00, 84.00, 72.00, 92.00, 81.00, 80.00, 82.00, 85.00, 0.00, 95.00, 95.00
77.00, 75.00, 99.00, 86.00, 92.00, 76.00, 90.00, 65.00, 92.00, 94.00, 81.00, 74.00, 81.00, 77.00, 0.00, 0.00
64.00, 62.00, 62.00, 70.50, 77.00, 63.00, 60.50, 82.50, 88.00, 86.00, 82.50, 69.00, 79.00, 71.00, 71.50, 71.50
