0.00, 5.00, 15.00, 0.00, 0.00, 12.00, 22.00, 20.00, 6.00, 5.00, 1.00, 1.00
0.00, 0.00, 30.00, 14.00, 9.00, 5.00, 36.00, 9.00, 22.00, 26.00, 5.00, 5.00
0.00, 0.00, 0.00, 1.00, 3.00, 0.00, 12.00, 15.00, 9.00, 0.00, 2.00, 2.00
3.00, 4.00, 6.00, 0.00, 0.00, 1.00, 10.00, 1.00, 1.00, 0.00, 6.00, 6.00
22.00, 10.00, 0.00, 10.00, 0.00, 20.00, 3.00, 4.00, 11.00, 11.00, 0.00, 0.00
0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 17.00, 13.00, 11.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 7.00, 0.00, 5.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, 9.00, 0.00, 0.00, 0.00
0.00, 0.00, 9.00, 0.00, 3.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 4.00, 5.00, 12.00, 0.00, 29.00, 26.00, 25.00, 28.00, 0.00, 15.00, 15.00
6.00, 0.00, 11.00, 5.00, 17.00, 13.00, 33.00, 35.00, 2.00, 0.00, 0.00, 0.00
6.00, 0.00, 0.00, 0.00, 9.00, 29.00, 18.00, 10.00, 5.00, 0.00, 2.00, 2.00
