0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 0.00, 13.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 21.00, 12.00, 19.00, 9.00, 7.00, 0.00, 0.00
13.00, 8.00, 0.00, 0.00, 0.00, 5.00, 1.00, 0.00, 0.00, 23.00, 0.00, 29.00, 8.00, 0.00, 8.00, 0.00
25.00, 13.00, 14.00, 0.00, 8.00, 18.00, 20.00, 31.00, 0.00, 14.00, 16.00, 0.00, 24.00, 0.00, 8.00, 18.00
16.00, 21.00, 9.00, 0.00, 0.00, 2.00, 0.00, 13.00, 15.00, 0.00, 15.00, 46.00, 24.00, 5.00, 0.00, 11.00
0.00, 4.00, 0.00, 0.00, 9.00, 0.00, 0.00, 7.00, 7.00, 20.00, 13.00, 2.00, 9.00, 0.00, 13.00, 18.00
12.00, 0.00, 24.00, 0.00, 16.00, 12.00, 0.00, 0.00, 3.00, 7.00, 12.00, 24.00, 0.00, 18.00, 3.00, 3.00
16.00, 9.00, 10.00, 5.00, 6.00, 10.00, 0.00, 0.00, 6.00, 0.00, 3.00, 21.00, 26.00, 8.00, 6.00, 27.00
1.00, 12.00, 0.00, 0.00, 0.00, 15.00, 0.00, 0.00, 0.00, 15.00, 22.00, 5.00, 5.00, 0.00, 0.00, 3.00
16.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 5.00, 0.00, 13.00, 16.00, 0.00, 0.00, 0.00
15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, 0.00, 22.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9.00, 0.00, 11.00, 0.00, 0.00, 0.00, 3.00, 0.00, 13.00, 5.00, 0.00, 4.00, 0.00, 4.00, 0.00, 0.00
1.00, 23.00, 6.00, 14.00, 0.00, 12.00, 0.00, 0.00, 4.00, 10.00, 0.00, 17.00, 2.00, 0.00, 11.00, 0.00
16.00, 4.00, 8.00, 4.00, 4.00, 0.00, 15.00, 0.00, 9.00, 23.00, 9.00, 0.00, 0.00, 3.00, 0.00, 0.00
14.00, 10.00, 12.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.00, 6.00, 21.00, 11.00, 27.00, 0.00, 11.00, 0.00
