0.00, 59.00, 82.00, 57.00, 62.00, 70.00, 0.00, 69.00, 66.00, 71.00, 62.00, 73.00, 0.00, 71.00, 72.00, 67.50
70.00, 0.00, 0.00, 74.00, 77.50, 79.00, 75.00, 80.00, 76.00, 0.00, 99.00, 66.00, 66.00, 81.67, 76.50, 81.00
60.00, 0.00, 0.00, 44.00, 53.00, 63.00, 67.00, 65.00, 67.50, 68.00, 67.00, 80.00, 52.00, 108.00, 51.00, 0.00
76.00, 67.00, 64.00, 0.00, 0.00, 56.50, 76.00, 61.00, 72.00, 66.00, 0.00, 53.00, 71.50, 62.50, 65.00, 58.50
67.50, 69.00, 65.00, 0.00, 0.00, 67.00, 89.00, 56.50, 72.00, 56.00, 0.00, 57.00, 56.00, 66.00, 70.00, 64.00
66.00, 94.00, 72.00, 58.00, 60.00, 0.00, 73.50, 77.50, 88.00, 84.00, 67.00, 0.00, 81.00, 0.00, 67.00, 85.00
0.00, 74.00, 66.50, 72.50, 86.00, 68.50, 0.00, 97.00, 87.00, 90.00, 102.00, 62.00, 0.00, 82.00, 70.00, 70.00
89.00, 76.00, 73.00, 58.00, 61.00, 79.50, 100.00, 0.00, 83.00, 76.00, 61.00, 0.00, 50.00, 70.50, 68.00, 62.33
64.00, 62.00, 68.50, 62.00, 67.00, 78.00, 76.00, 72.50, 0.00, 79.00, 74.00, 77.00, 81.00, 0.00, 0.00, 48.00
66.00, 0.00, 78.00, 50.00, 65.00, 91.00, 63.00, 68.00, 69.00, 0.00, 70.00, 63.50, 66.50, 84.00, 66.50, 0.00
72.00, 57.00, 64.00, 0.00, 0.00, 63.00, 91.00, 65.00, 77.00, 66.33, 0.00, 82.00, 58.00, 68.00, 64.00, 71.00
60.00, 53.00, 66.00, 55.00, 54.00, 0.00, 55.00, 0.00, 56.00, 47.50, 77.00, 0.00, 49.00, 57.00, 46.00, 53.00
0.00, 50.00, 48.00, 53.00, 68.00, 61.00, 0.00, 55.00, 73.00, 62.00, 59.50, 68.00, 0.00, 60.00, 52.00, 61.00
72.00, 72.00, 69.00, 55.50, 79.00, 0.00, 88.00, 66.00, 0.00, 86.00, 61.00, 63.00, 75.00, 0.00, 73.50, 60.00
74.00, 72.00, 61.00, 75.00, 77.50, 72.00, 72.00, 54.00, 0.00, 85.50, 73.00, 49.00, 65.00, 86.00, 0.00, 87.00
70.50, 75.00, 0.00, 68.50, 68.00, 104.00, 71.00, 59.00, 64.00, 0.00, 64.00, 57.00, 66.00, 58.00, 91.00, 0.00
