0.00, 75.00, 64.00, 65.00, 50.00, 73.50, 76.00, 65.00, 79.00, 65.00, 68.50, 68.50
70.00, 0.00, 71.67, 81.00, 69.50, 94.00, 81.50, 77.00, 68.00, 75.00, 81.00, 81.00
49.00, 61.67, 0.00, 59.50, 67.00, 65.00, 61.50, 58.50, 66.50, 73.00, 61.00, 61.00
68.00, 76.00, 62.00, 0.00, 71.50, 62.00, 65.50, 66.00, 67.00, 59.00, 69.00, 69.00
72.00, 70.00, 64.00, 76.50, 0.00, 86.00, 66.00, 67.00, 58.50, 72.00, 65.00, 65.00
67.50, 89.00, 68.00, 61.00, 66.00, 0.00, 74.00, 67.00, 86.00, 68.50, 79.50, 79.50
65.00, 63.50, 55.50, 64.00, 63.00, 68.00, 0.00, 60.00, 52.00, 70.50, 61.00, 61.00
55.00, 68.00, 51.00, 65.00, 63.00, 54.00, 67.50, 0.00, 59.50, 50.00, 55.00, 55.00
73.00, 46.00, 66.50, 66.00, 54.50, 75.00, 53.00, 55.00, 0.00, 67.00, 68.00, 68.00
60.00, 67.67, 78.00, 65.00, 66.50, 83.00, 83.50, 75.00, 81.00, 0.00, 90.00, 90.00
71.00, 76.00, 65.50, 68.50, 73.50, 86.00, 94.00, 72.50, 70.00, 75.00, 0.00, 0.00
60.33, 58.00, 60.00, 57.00, 76.50, 77.00, 76.00, 79.50, 65.50, 61.50, 62.00, 62.00
