0.00, 70.00, 74.00, 70.00, 52.00, 75.00, 71.00, 66.00, 81.00, 54.00, 62.00, 45.00, 65.50, 62.00, 77.00, 77.00
67.00, 0.00, 80.50, 44.00, 59.00, 64.00, 57.50, 74.00, 70.00, 60.00, 66.00, 60.00, 83.00, 63.67, 73.00, 73.00
66.00, 60.50, 0.00, 75.00, 70.50, 76.00, 76.00, 84.00, 71.00, 69.00, 79.50, 59.00, 76.50, 68.00, 71.00, 71.00
67.00, 58.00, 83.00, 0.00, 71.00, 71.00, 59.00, 62.00, 56.00, 52.00, 55.00, 75.00, 70.00, 61.00, 67.00, 67.00
53.00, 80.00, 83.00, 68.00, 0.00, 73.50, 64.50, 65.00, 59.00, 78.00, 60.50, 51.00, 73.00, 50.00, 84.00, 84.00
78.00, 79.00, 89.00, 76.50, 72.50, 0.00, 59.00, 62.00, 79.00, 82.00, 66.00, 67.00, 83.00, 66.00, 81.50, 81.50
55.00, 51.50, 84.00, 41.00, 58.50, 76.00, 0.00, 72.00, 75.00, 64.50, 55.00, 58.50, 58.00, 67.00, 74.00, 74.00
63.00, 65.00, 81.00, 62.00, 58.00, 57.00, 59.00, 0.00, 86.00, 39.00, 66.00, 49.00, 81.00, 63.00, 79.00, 79.00
66.00, 72.00, 73.00, 46.50, 90.00, 72.00, 69.00, 74.00, 0.00, 78.00, 52.00, 63.00, 67.00, 64.00, 72.00, 72.00
61.00, 67.00, 64.00, 50.00, 66.00, 65.00, 59.00, 62.00, 67.00, 0.00, 65.50, 65.00, 61.00, 64.00, 60.00, 60.00
57.00, 60.50, 76.00, 73.00, 53.00, 59.00, 42.00, 73.00, 72.50, 65.50, 0.00, 55.00, 94.00, 49.00, 76.00, 76.00
46.00, 57.00, 75.00, 45.00, 58.00, 47.00, 51.00, 59.50, 68.00, 67.00, 56.00, 0.00, 64.00, 48.00, 65.00, 65.00
55.50, 69.00, 83.00, 55.00, 58.00, 64.00, 61.00, 64.00, 91.00, 58.00, 64.00, 49.00, 0.00, 70.00, 76.00, 76.00
64.00, 71.33, 87.00, 64.00, 55.00, 73.00, 58.00, 71.00, 82.50, 74.00, 75.00, 56.00, 95.00, 0.00, 79.00, 79.00
73.00, 70.00, 87.00, 46.00, 74.00, 77.50, 70.00, 70.00, 74.00, 73.50, 84.00, 51.67, 79.00, 66.00, 0.00, 0.00
77.00, 62.00, 92.00, 74.00, 74.00, 60.00, 47.50, 66.00, 87.00, 84.50, 48.00, 50.00, 62.00, 61.00, 83.00, 83.00
