0.00, 0.00, 45.00, 66.00, 53.00, 0.00, 64.00, 51.00, 70.00, 55.50, 70.00, 59.00, 64.00, 76.00, 48.00, 80.50
0.00, 0.00, 58.00, 46.00, 61.50, 69.00, 0.00, 54.00, 72.00, 63.00, 67.00, 69.00, 68.00, 65.00, 74.00, 71.00
58.00, 66.00, 0.00, 52.00, 50.00, 72.00, 60.50, 49.00, 0.00, 60.00, 0.00, 72.50, 62.00, 69.00, 70.00, 52.00
78.50, 59.00, 66.00, 0.00, 73.00, 76.00, 75.00, 65.00, 0.00, 68.00, 74.00, 0.00, 72.00, 58.00, 57.33, 71.00
69.00, 72.00, 59.00, 65.00, 0.00, 63.00, 62.00, 62.50, 78.00, 0.00, 86.00, 82.00, 72.00, 76.00, 53.00, 82.00
0.00, 73.00, 67.00, 58.00, 66.50, 0.00, 73.00, 77.00, 64.00, 67.00, 89.00, 70.00, 76.00, 58.00, 80.00, 81.00
76.00, 0.00, 72.00, 65.00, 78.00, 85.00, 0.00, 0.00, 81.00, 73.00, 88.00, 72.50, 68.00, 96.00, 76.50, 61.00
67.00, 63.00, 59.00, 56.33, 59.00, 78.00, 0.00, 0.00, 74.00, 0.00, 71.00, 69.00, 72.00, 74.00, 65.00, 70.00
71.00, 84.00, 0.00, 0.00, 63.00, 68.00, 78.00, 68.00, 0.00, 78.00, 79.50, 77.00, 67.50, 67.00, 73.00, 71.50
63.50, 52.50, 37.00, 54.00, 0.00, 47.00, 66.00, 0.00, 63.00, 0.00, 73.00, 40.00, 55.00, 58.00, 51.00, 83.00
67.00, 55.00, 0.00, 58.00, 71.00, 76.00, 76.00, 68.00, 69.00, 73.50, 0.00, 89.00, 79.00, 0.00, 69.00, 70.50
74.00, 50.00, 58.00, 0.00, 59.00, 68.00, 63.50, 48.00, 72.00, 62.00, 76.00, 0.00, 62.00, 53.00, 0.00, 58.00
73.00, 59.00, 63.50, 48.00, 48.00, 67.00, 71.00, 46.00, 71.50, 60.00, 63.00, 66.00, 0.00, 69.00, 0.00, 46.00
77.00, 70.33, 75.00, 72.00, 71.00, 70.00, 87.00, 66.00, 71.00, 68.00, 0.00, 70.00, 68.00, 0.00, 75.00, 0.00
64.00, 78.00, 70.00, 56.00, 57.00, 67.00, 82.50, 59.00, 82.00, 74.00, 78.00, 0.00, 0.00, 71.00, 0.00, 56.00
81.00, 81.00, 64.00, 53.00, 71.00, 63.00, 58.00, 56.50, 76.50, 89.00, 81.00, 69.00, 73.00, 0.00, 67.00, 0.00
