0.00, 0.00, 4.00, 10.00, 0.00, 0.00, 10.00, 0.00, 0.00, 12.00, 0.00, 0.00, 21.00, 0.00, 0.00, 4.00
9.00, 0.00, 22.00, 0.00, 17.00, 11.00, 15.00, 0.00, 33.00, 31.00, 23.00, 14.00, 12.00, 14.00, 6.00, 6.00
10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 11.00, 8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 10.00, 0.00, 25.00, 0.00, 14.00, 2.00, 0.00
9.00, 0.00, 45.00, 18.00, 0.00, 4.00, 14.00, 6.00, 36.00, 19.00, 17.00, 40.00, 13.00, 20.00, 15.00, 9.00
34.00, 0.00, 24.00, 18.00, 0.00, 0.00, 7.00, 0.00, 9.00, 5.00, 12.00, 0.00, 43.00, 0.00, 7.00, 22.00
0.00, 0.00, 10.00, 6.00, 33.00, 0.00, 0.00, 0.00, 19.00, 16.00, 9.00, 10.00, 19.00, 0.00, 0.00, 0.00
16.00, 18.00, 42.00, 16.00, 0.00, 15.00, 13.00, 0.00, 0.00, 6.00, 11.00, 13.00, 23.00, 18.00, 0.00, 23.00
17.00, 0.00, 17.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, 17.00, 5.00, 15.00, 21.00, 6.00, 0.00, 0.00
0.00, 0.00, 19.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 0.00
4.00, 0.00, 23.00, 5.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, 29.00, 10.00, 0.00, 0.00, 0.00
11.00, 0.00, 31.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 21.00, 8.00, 0.00, 0.00, 6.00, 0.00, 0.00, 11.00, 5.00, 17.00, 0.00, 0.00, 0.00, 0.00
24.00, 10.00, 17.00, 4.00, 0.00, 7.00, 19.00, 0.00, 0.00, 46.00, 39.00, 5.00, 29.00, 0.00, 0.00, 18.00
21.00, 0.00, 2.00, 0.00, 0.00, 19.00, 17.00, 12.00, 20.00, 10.00, 4.00, 9.00, 19.00, 20.00, 0.00, 0.00
0.00, 0.00, 19.00, 17.00, 0.00, 0.00, 23.00, 14.00, 27.00, 18.00, 26.00, 17.00, 23.00, 0.00, 21.00, 0.00
