0.00, 0.44, 0.56, 0.48, 0.51, 0.47, 0.53, 0.42, 0.45, 0.45
0.56, 0.00, 0.56, 0.50, 0.56, 0.49, 0.52, 0.50, 0.57, 0.57
0.44, 0.44, 0.00, 0.48, 0.48, 0.45, 0.48, 0.49, 0.41, 0.41
0.52, 0.50, 0.52, 0.00, 0.48, 0.48, 0.45, 0.49, 0.46, 0.46
0.49, 0.44, 0.52, 0.52, 0.00, 0.52, 0.52, 0.47, 0.45, 0.45
0.53, 0.51, 0.55, 0.52, 0.48, 0.00, 0.51, 0.50, 0.45, 0.45
0.47, 0.48, 0.52, 0.55, 0.48, 0.49, 0.00, 0.50, 0.46, 0.46
0.58, 0.50, 0.51, 0.51, 0.53, 0.50, 0.50, 0.00, 0.48, 0.48
0.55, 0.43, 0.59, 0.54, 0.55, 0.55, 0.54, 0.52, 0.00, 0.00
0.55, 0.49, 0.55, 0.48, 0.50, 0.50, 0.47, 0.54, 0.45, 0.45
