0.00, 72.50, 89.00, 74.50, 63.50, 64.67, 72.50, 76.50, 63.00, 63.00
72.00, 0.00, 85.00, 86.50, 85.00, 77.50, 66.50, 66.50, 68.50, 68.50
73.50, 72.50, 0.00, 87.00, 71.00, 67.00, 86.00, 81.67, 71.00, 71.00
76.50, 78.00, 75.50, 0.00, 78.50, 86.00, 69.67, 91.50, 75.00, 75.00
77.50, 83.00, 85.50, 79.00, 0.00, 77.50, 71.00, 74.67, 63.50, 63.50
78.67, 69.00, 62.50, 78.50, 63.00, 0.00, 67.50, 74.00, 62.67, 62.67
72.00, 72.00, 83.50, 78.00, 73.33, 64.00, 0.00, 73.00, 67.67, 67.67
74.00, 82.00, 78.67, 87.50, 71.00, 57.50, 76.00, 0.00, 71.00, 71.00
77.50, 78.00, 79.50, 75.00, 66.00, 74.33, 76.33, 70.50, 0.00, 0.00
68.00, 60.33, 68.00, 77.00, 67.00, 68.50, 70.00, 82.50, 69.33, 69.33
