0.00, 14.00, 5.00, 0.00, 3.00, 0.00, 2.00, 0.00, 4.00, 8.00, 0.00, 8.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 12.00, 0.00, 0.00, 18.00, 8.00, 0.00, 16.00, 0.00, 9.00, 9.00
0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27.00, 3.00, 17.00, 0.00, 10.00, 23.00, 0.00, 8.00, 9.00, 25.00, 12.00, 20.00, 7.00, 7.00, 13.00, 13.00
8.00, 15.00, 9.00, 0.00, 0.00, 0.00, 2.00, 0.00, 22.00, 16.00, 0.00, 21.00, 7.00, 16.00, 0.00, 0.00
3.00, 2.00, 11.00, 3.00, 21.00, 0.00, 0.00, 0.00, 33.00, 23.00, 1.00, 11.00, 4.00, 0.00, 4.00, 4.00
18.00, 8.00, 10.00, 14.00, 0.00, 3.00, 0.00, 20.00, 15.00, 0.00, 12.00, 4.00, 0.00, 0.00, 0.00, 0.00
3.00, 10.00, 13.00, 0.00, 5.00, 7.00, 0.00, 0.00, 2.00, 29.00, 25.00, 0.00, 17.00, 10.00, 5.00, 5.00
0.00, 15.00, 17.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.00, 0.00, 0.00, 15.00, 0.00, 0.00, 0.00
0.00, 0.00, 13.00, 3.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, 0.00, 0.00
7.00, 0.00, 8.00, 0.00, 3.00, 0.00, 3.00, 3.00, 15.00, 17.00, 0.00, 0.00, 9.00, 0.00, 0.00, 0.00
8.00, 7.00, 13.00, 8.00, 0.00, 0.00, 0.00, 9.00, 10.00, 9.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00
2.00, 22.00, 28.00, 0.00, 19.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, 0.00, 0.00, 0.00
17.00, 5.00, 2.00, 21.00, 0.00, 5.00, 13.00, 0.00, 31.00, 16.00, 7.00, 17.00, 19.00, 0.00, 18.00, 18.00
4.00, 0.00, 27.00, 5.00, 8.00, 4.00, 18.00, 0.00, 11.00, 26.00, 10.00, 25.00, 10.00, 0.00, 0.00, 0.00
9.00, 0.00, 16.00, 15.00, 3.00, 1.00, 2.00, 19.00, 14.00, 34.00, 18.00, 19.00, 19.00, 0.00, 2.00, 2.00
