0.00, 72.00, 58.00, 64.50, 63.00, 50.00, 93.00, 69.00, 71.00, 71.00, 63.00, 59.00, 71.00, 63.00, 50.00, 65.00
81.00, 0.00, 71.00, 63.00, 68.00, 93.00, 70.50, 64.00, 94.00, 80.00, 69.00, 64.00, 67.00, 90.00, 89.00, 61.00
61.00, 49.00, 0.00, 40.00, 54.00, 65.50, 82.00, 65.00, 64.00, 56.00, 49.00, 59.50, 63.00, 68.00, 72.00, 63.00
59.50, 74.00, 48.00, 0.00, 58.00, 77.00, 67.00, 54.00, 82.00, 57.00, 60.00, 65.00, 57.50, 91.00, 56.00, 58.00
72.00, 51.00, 99.00, 76.00, 0.00, 62.00, 72.00, 69.00, 83.50, 78.00, 95.00, 75.50, 60.00, 71.50, 65.00, 65.50
84.00, 82.00, 77.50, 86.00, 58.00, 0.00, 71.00, 75.00, 91.00, 81.00, 79.00, 56.00, 73.50, 79.00, 79.33, 75.00
83.00, 63.00, 92.00, 73.00, 81.50, 64.00, 0.00, 80.00, 103.00, 65.50, 88.00, 67.00, 69.50, 74.00, 60.00, 65.00
85.00, 73.00, 86.00, 70.00, 63.00, 90.00, 93.00, 0.00, 73.00, 78.00, 89.00, 75.00, 90.00, 78.00, 66.50, 69.67
79.50, 61.00, 72.50, 75.00, 65.50, 82.00, 84.00, 81.00, 0.00, 75.50, 98.00, 77.00, 75.00, 100.00, 85.50, 59.00
59.00, 49.00, 75.00, 47.00, 59.00, 76.00, 57.50, 72.00, 67.00, 0.00, 63.50, 45.00, 59.00, 53.00, 72.00, 56.00
67.00, 57.50, 72.00, 65.00, 78.00, 67.00, 79.00, 78.00, 93.00, 67.50, 0.00, 71.50, 78.00, 75.00, 85.00, 66.00
70.00, 50.00, 75.00, 40.00, 55.50, 57.00, 57.00, 62.00, 62.00, 42.00, 57.00, 0.00, 48.00, 54.00, 61.00, 54.50
60.50, 55.00, 84.00, 61.50, 47.00, 52.00, 63.00, 67.00, 54.00, 70.00, 75.50, 65.00, 0.00, 58.00, 57.00, 52.00
87.00, 88.00, 85.00, 86.00, 61.50, 86.00, 93.00, 60.00, 94.00, 76.00, 94.50, 59.00, 87.00, 0.00, 85.50, 74.00
71.00, 83.00, 74.00, 54.00, 57.50, 83.33, 77.00, 72.50, 95.50, 82.00, 89.00, 70.00, 76.00, 95.50, 0.00, 72.00
61.00, 55.00, 82.00, 75.00, 61.00, 53.00, 76.50, 66.67, 86.00, 74.00, 92.00, 63.00, 75.00, 65.00, 93.00, 0.00
