0.00, 0.45, 0.48, 0.50, 0.44, 0.49, 0.51, 0.52, 0.50, 0.50
0.55, 0.00, 0.59, 0.52, 0.58, 0.57, 0.48, 0.56, 0.55, 0.55
0.52, 0.41, 0.00, 0.48, 0.46, 0.52, 0.43, 0.49, 0.50, 0.50
0.50, 0.48, 0.52, 0.00, 0.54, 0.55, 0.48, 0.48, 0.49, 0.49
0.56, 0.42, 0.54, 0.46, 0.00, 0.52, 0.50, 0.49, 0.54, 0.54
0.51, 0.43, 0.48, 0.45, 0.48, 0.00, 0.46, 0.48, 0.49, 0.49
0.49, 0.52, 0.57, 0.52, 0.50, 0.54, 0.00, 0.50, 0.56, 0.56
0.48, 0.44, 0.51, 0.52, 0.51, 0.52, 0.50, 0.00, 0.54, 0.54
0.50, 0.45, 0.50, 0.51, 0.46, 0.51, 0.44, 0.46, 0.00, 0.00
0.50, 0.50, 0.55, 0.51, 0.55, 0.56, 0.52, 0.48, 0.56, 0.56
