0.00, 74.50, 73.50, 75.33, 63.00, 52.00, 68.00, 77.00, 61.00, 65.50, 80.50
77.00, 0.00, 61.50, 67.50, 61.50, 66.00, 72.50, 75.00, 73.00, 64.00, 77.00
85.00, 73.00, 0.00, 68.00, 69.00, 61.00, 61.00, 78.00, 67.50, 74.50, 74.50
78.33, 76.00, 68.33, 0.00, 71.50, 68.00, 74.00, 78.00, 71.00, 69.00, 63.50
73.00, 75.00, 68.00, 70.00, 0.00, 71.50, 89.00, 81.00, 76.00, 71.00, 76.50
55.00, 62.00, 62.00, 77.50, 74.50, 0.00, 62.00, 69.00, 59.50, 58.00, 73.00
77.00, 76.50, 76.00, 68.50, 74.67, 60.50, 0.00, 69.00, 86.50, 67.50, 74.00
65.50, 67.50, 62.00, 71.00, 63.00, 70.00, 76.00, 0.00, 67.00, 58.00, 61.50
69.00, 80.00, 59.00, 65.00, 66.00, 62.50, 85.50, 66.00, 0.00, 75.50, 80.50
80.50, 73.00, 72.50, 75.00, 74.50, 76.33, 79.00, 68.50, 72.50, 0.00, 80.67
85.00, 90.00, 71.00, 76.50, 85.50, 75.50, 85.00, 70.50, 86.50, 77.67, 0.00
