0.00, 10.00, 16.00, 0.00, 0.00, 4.00, 43.00, 36.00, 2.00, 0.00
3.00, 0.00, 0.00, 1.00, 0.00, 28.00, 27.00, 6.00, 0.00, 0.00
12.00, 13.00, 0.00, 38.00, 0.00, 32.00, 45.00, 22.00, 5.00, 0.00
15.00, 3.00, 7.00, 0.00, 0.00, 24.00, 43.00, 3.00, 0.00, 3.00
39.00, 18.00, 8.00, 7.00, 0.00, 47.00, 36.00, 10.00, 0.00, 0.00
2.00, 0.00, 0.00, 5.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 9.00, 0.00, 0.00, 0.00, 0.00
0.00, 12.00, 0.00, 1.00, 4.00, 19.00, 15.00, 0.00, 3.00, 2.00
29.00, 27.00, 5.00, 33.00, 31.00, 43.00, 67.00, 11.00, 0.00, 3.00
40.00, 44.00, 11.00, 6.00, 30.00, 38.00, 60.00, 16.00, 3.00, 0.00
