0.00, 5.00, 11.00, 6.00, 10.00, 14.00, 12.00, 8.00, 0.00, 7.00, 12.00
18.00, 0.00, 0.00, 15.00, 3.00, 19.00, 18.00, 16.00, 5.00, 33.00, 11.00
0.00, 16.00, 0.00, 16.00, 3.00, 10.00, 21.00, 20.00, 5.00, 26.00, 0.00
6.00, 3.00, 0.00, 0.00, 4.00, 0.00, 0.00, 6.00, 0.00, 16.00, 2.00
38.00, 10.00, 5.00, 14.00, 0.00, 0.00, 6.00, 9.00, 0.00, 0.00, 15.00
8.00, 1.00, 4.00, 5.00, 6.00, 0.00, 13.00, 7.00, 0.00, 9.00, 0.00
2.00, 0.00, 0.00, 6.00, 3.00, 7.00, 0.00, 21.00, 0.00, 20.00, 3.00
0.00, 0.00, 0.00, 4.00, 19.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18.00, 27.00, 7.00, 16.00, 52.00, 37.00, 8.00, 36.00, 0.00, 28.00, 17.00
0.00, 9.00, 17.00, 4.00, 11.00, 14.00, 8.00, 11.00, 0.00, 0.00, 27.00
16.00, 0.00, 10.00, 2.00, 0.00, 5.00, 3.00, 30.00, 0.00, 7.00, 0.00
