0.00, 14.00, 0.00, 34.00, 0.00, 29.00, 0.00, 38.00, 10.00, 0.00, 31.00, 0.00, 34.00, 24.00
24.00, 0.00, 0.00, 14.00, 55.00, 40.00, 0.00, 26.00, 0.00, 0.00, 49.00, 59.00, 0.00, 56.00
0.00, 0.00, 0.00, 7.00, 14.00, 0.00, 48.00, 38.00, 27.00, 55.00, 0.00, 35.00, 13.00, 28.00
48.00, 51.00, 45.00, 0.00, 0.00, 63.00, 41.00, 49.00, 0.00, 41.00, 59.00, 0.00, 0.00, 59.00
0.00, 31.00, 38.00, 0.00, 0.00, 0.00, 30.00, 0.00, 28.00, 21.00, 56.00, 35.00, 10.00, 0.00
26.00, 27.00, 0.00, 0.00, 0.00, 0.00, 0.00, 41.00, 0.00, 0.00, 3.00, 27.00, 27.00, 10.00
0.00, 0.00, 30.00, 14.00, 45.00, 0.00, 0.00, 0.00, 27.00, 41.00, 0.00, 45.00, 24.00, 24.00
21.00, 14.00, 20.00, 17.00, 0.00, 21.00, 0.00, 0.00, 19.00, 0.00, 10.00, 0.00, 0.00, 13.00
34.00, 0.00, 25.00, 0.00, 20.00, 0.00, 23.00, 27.00, 0.00, 34.00, 0.00, 45.00, 17.00, 0.00
0.00, 0.00, 58.00, 13.00, 10.00, 0.00, 31.00, 0.00, 27.00, 0.00, 17.00, 14.00, 9.00, 0.00
34.00, 14.00, 0.00, 3.00, 0.00, 20.00, 0.00, 24.00, 0.00, 16.00, 0.00, 0.00, 0.00, 13.00
0.00, 10.00, 22.00, 0.00, 25.00, 26.00, 26.00, 0.00, 14.00, 3.00, 0.00, 0.00, 6.00, 0.00
27.00, 0.00, 10.00, 0.00, 17.00, 24.00, 42.00, 0.00, 27.00, 19.00, 0.00, 16.00, 0.00, 0.00
10.00, 7.00, 21.00, 3.00, 0.00, 34.00, 21.00, 28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
