0.00, 13.00, 22.00, 24.00, 10.00, 24.00, 26.00, 0.00, 10.00, 0.00, 0.00
16.00, 0.00, 7.00, 7.00, 21.00, 0.00, 0.00, 17.00, 16.00, 17.00, 17.00
41.00, 29.00, 0.00, 0.00, 17.00, 10.00, 17.00, 38.00, 36.00, 0.00, 0.00
28.00, 24.00, 0.00, 0.00, 20.00, 3.00, 24.00, 13.00, 10.00, 20.00, 20.00
7.00, 55.00, 20.00, 7.00, 0.00, 0.00, 3.00, 0.00, 0.00, 6.00, 6.00
17.00, 0.00, 16.00, 27.00, 0.00, 0.00, 45.00, 28.00, 31.00, 10.00, 10.00
20.00, 0.00, 10.00, 14.00, 13.00, 31.00, 0.00, 24.00, 0.00, 17.00, 17.00
0.00, 40.00, 16.00, 34.00, 0.00, 31.00, 30.00, 0.00, 24.00, 24.00, 24.00
30.00, 37.00, 3.00, 30.00, 16.00, 21.00, 0.00, 56.00, 0.00, 10.00, 10.00
0.00, 41.00, 0.00, 34.00, 55.00, 16.00, 16.00, 27.00, 24.00, 0.00, 0.00
30.00, 24.00, 17.00, 0.00, 7.00, 7.00, 21.00, 24.00, 0.00, 10.00, 10.00
