0.00, 13.00, 3.00, 28.00, 35.00, 40.00, 0.00, 24.00, 24.00
6.00, 0.00, 7.00, 22.00, 19.00, 22.00, 10.00, 3.00, 3.00
34.00, 44.00, 0.00, 49.00, 48.00, 51.00, 13.00, 31.00, 31.00
25.00, 48.00, 3.00, 0.00, 10.00, 28.00, 0.00, 13.00, 13.00
3.00, 22.00, 10.00, 13.00, 0.00, 8.00, 7.00, 3.00, 3.00
17.00, 44.00, 17.00, 16.00, 34.00, 0.00, 20.00, 14.00, 14.00
45.00, 27.00, 0.00, 16.00, 38.00, 52.00, 0.00, 17.00, 17.00
16.00, 27.00, 24.00, 7.00, 21.00, 62.00, 20.00, 0.00, 0.00
10.00, 17.00, 7.00, 10.00, 0.00, 22.00, 6.00, 7.00, 7.00
