0.00, 6.00, 5.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 14.00, 24.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00
5.00, 3.00, 0.00, 0.00, 0.00, 14.00, 28.00, 0.00, 0.00, 20.00, 0.00, 0.00
0.00, 0.00, 10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.00, 12.00, 0.00, 0.00
3.00, 0.00, 5.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 19.00, 0.00, 0.00
0.00, 9.00, 15.00, 0.00, 25.00, 6.00, 0.00, 0.00, 23.00, 0.00, 0.00, 0.00
27.00, 0.00, 0.00, 4.00, 17.00, 0.00, 0.00, 0.00, 4.00, 0.00, 0.00, 0.00
0.00, 5.00, 5.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.00, 0.00, 0.00, 0.00, 0.00, 0.00
19.00, 0.00, 37.00, 11.00, 7.00, 0.00, 14.00, 11.00, 16.00, 30.00, 0.00, 0.00
0.00, 0.00, 6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
