0.00, 17.00, 7.00, 0.00, 0.00, 14.00, 0.00, 8.00, 0.00, 0.00, 17.00, 0.00, 10.00, 10.00
34.00, 0.00, 0.00, 23.00, 43.00, 20.00, 58.00, 56.00, 45.00, 0.00, 37.00, 0.00, 0.00, 0.00
9.00, 0.00, 0.00, 0.00, 34.00, 0.00, 27.00, 0.00, 31.00, 13.00, 0.00, 34.00, 45.00, 45.00
14.00, 13.00, 0.00, 0.00, 16.00, 41.00, 29.00, 34.00, 0.00, 0.00, 45.00, 0.00, 0.00, 0.00
0.00, 24.00, 20.00, 22.00, 0.00, 0.00, 21.00, 0.00, 31.00, 28.00, 0.00, 21.00, 21.00, 21.00
17.00, 17.00, 0.00, 21.00, 0.00, 0.00, 0.00, 20.00, 0.00, 34.00, 41.00, 38.00, 0.00, 0.00
0.00, 0.00, 30.00, 24.00, 38.00, 0.00, 0.00, 0.00, 21.00, 29.00, 0.00, 27.00, 30.00, 30.00
24.00, 41.00, 0.00, 17.00, 0.00, 13.00, 0.00, 0.00, 34.00, 0.00, 42.00, 0.00, 13.00, 13.00
0.00, 37.00, 66.00, 0.00, 38.00, 0.00, 59.00, 45.00, 0.00, 26.00, 0.00, 26.00, 30.00, 30.00
0.00, 0.00, 31.00, 0.00, 31.00, 45.00, 24.00, 0.00, 19.00, 0.00, 23.00, 26.00, 17.00, 17.00
20.00, 27.00, 0.00, 21.00, 0.00, 17.00, 0.00, 29.00, 0.00, 20.00, 0.00, 38.00, 0.00, 0.00
0.00, 0.00, 42.00, 0.00, 27.00, 31.00, 21.00, 0.00, 13.00, 19.00, 44.00, 0.00, 20.00, 20.00
26.00, 0.00, 43.00, 0.00, 23.00, 0.00, 20.00, 28.00, 27.00, 13.00, 0.00, 23.00, 0.00, 0.00
3.00, 13.00, 21.00, 16.00, 0.00, 19.00, 0.00, 17.00, 14.00, 0.00, 17.00, 0.00, 0.00, 0.00
