733747,20081206,     2,  1,  61,     5, -1,  55
733761,20081220,     8,  1,  72,     4, -1,  45
733770,20081229,     6,  1,  81,     7, -1,  79
733773,20090101,     3,  1,  62,     6, -1,  61
733774,20090102,     7,  1,  72,     2, -1,  49
733774,20090102,     8, -1,  79,     1,  1,  67
733775,20090103,     4,  1,  73,     5, -1,  59
733775,20090103,     9,  1,  88,     6, -1,  84
733776,20090104,     8, -1,  92,     7,  1,  91
733776,20090104,     2, -1,  87,     1,  1,  74
733780,20090108,     4,  1,  62,     7, -1,  61
733780,20090108,     5,  1,  61,     1, -1,  42
733780,20090108,     2,  1,  71,     3, -1,  65
733780,20090108,     9, -1,  80,     8,  1,  66
733782,20090110,     4,  1,  80,     1, -1,  63
733782,20090110,     5,  1,  74,     7, -1,  68
733782,20090110,     8,  1,  85,     3, -1,  58
733783,20090111,     9, -1,  77,     2,  1,  69
733785,20090113,     6,  1,  91,     1, -1,  73
733787,20090115,     6,  1,  75,     2, -1,  68
733787,20090115,     3,  1,  77,     4, -1,  67
733787,20090115,     5, -1,  75,     9,  1,  70
733789,20090117,     3,  1,  64,     5, -1,  43
733789,20090117,     9,  1,  71,     4, -1,  55
733790,20090118,     7, -1,  89,     1,  1,  64
733790,20090118,     8, -1,  57,     6,  1,  43
733793,20090121,     4, -1,  63,     2,  1,  50
733794,20090122,     3, -1,  60,     7,  1,  52
733794,20090122,     6, -1,  65,     5,  1,  55
733794,20090122,     9, -1,  67,     1,  1,  59
733796,20090124,     9, -1,  59,     7,  1,  54
733796,20090124,     1,  1,  72,     3, -1,  69
733796,20090124,     8,  1,  83,     2, -1,  61
733797,20090125,     4,  1,  68,     6, -1,  59
733801,20090129,     4,  1,  72,     8, -1,  65
733801,20090129,     9, -1,  76,     3,  1,  67
733801,20090129,     5,  1,  69,     2, -1,  65
733801,20090129,     6, -1,  66,     1,  1,  59
733803,20090131,     7,  1,  67,     6, -1,  64
733803,20090131,     4,  1,  60,     2, -1,  52
733803,20090131,     9,  1,  75,     3, -1,  61
733804,20090201,     5,  1,  85,     8, -1,  82
733808,20090205,     9, -1,  82,     6,  1,  76
733808,20090205,     8,  1,  78,     7, -1,  66
733808,20090205,     2,  1,  67,     1, -1,  46
733810,20090207,     6,  1,  79,     3, -1,  74
733810,20090207,     4, -1,  78,     5,  1,  63
733810,20090207,     2,  1,  54,     7, -1,  50
733811,20090208,     8,  1,  59,     1, -1,  42
733815,20090212,     7,  1,  83,     5, -1,  64
733815,20090212,     3,  1,  78,     8, -1,  69
733815,20090212,     9,  1,  74,     2, -1,  57
733815,20090212,     4, -1,  60,     1,  1,  48
733817,20090214,     4, -1,  73,     7,  1,  54
733817,20090214,     3,  1,  75,     2, -1,  70
733817,20090214,     9,  1,  78,     8, -1,  68
733817,20090214,     5, -1,  69,     1,  1,  54
733822,20090219,     9, -1,  69,     4,  1,  58
733822,20090219,     3, -1,  63,     5,  1,  56
733822,20090219,     8,  1,  77,     6, -1,  74
733824,20090221,     7,  1,  68,     1, -1,  58
733824,20090221,     4,  1,  79,     3, -1,  64
733824,20090221,     2,  1,  60,     6, -1,  59
733828,20090225,     8,  1,  64,     5, -1,  58
733829,20090226,     6,  1,  67,     4, -1,  57
733829,20090226,     3,  1,  74,     1, -1,  39
733829,20090226,     9,  1,  70,     7, -1,  51
733831,20090228,     3,  1,  71,     7, -1,  49
733831,20090228,     9,  1,  97,     1, -1,  61
733831,20090228,     8, -1,  66,     2,  1,  62
733832,20090301,     6,  1,  77,     5, -1,  50
733834,20090303,     9, -1,  84,     5,  1,  64
733838,20090307,     5, -1,  56,     4,  1,  54
733838,20090307,     3,  1,  67,     6, -1,  60
733841,20090310,     8,  0,  61,     3,  0,  53
733841,20090310,     5, -1,  70,     9,  1,  61
733842,20090311,     8,  0,  79,     5,  0,  77
