0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61.00, 0.00, 66.00, 0.00, 16.00, 60.00, 4.00, 33.00, 33.00
26.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, 24.00, 24.00
32.00, 6.00, 24.00, 0.00, 2.00, 23.00, 10.00, 20.00, 20.00
41.00, 0.00, 26.00, 13.00, 0.00, 22.00, 20.00, 9.00, 9.00
23.00, 0.00, 6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40.00, 18.00, 39.00, 12.00, 10.00, 25.00, 0.00, 12.00, 12.00
28.00, 0.00, 0.00, 0.00, 0.00, 29.00, 9.00, 0.00, 0.00
9.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.00, 6.00, 6.00
