0.00, 63.00, 58.50, 57.00, 65.50, 58.00, 56.50, 80.67, 89.00, 62.00, 62.00
70.00, 0.00, 66.00, 58.00, 71.00, 72.00, 76.50, 96.00, 76.50, 71.00, 71.00
86.00, 67.00, 0.00, 70.50, 71.00, 78.00, 60.00, 91.00, 68.00, 84.00, 84.00
68.50, 64.00, 71.50, 0.00, 66.00, 81.50, 71.00, 97.00, 83.00, 73.00, 73.00
78.50, 80.67, 99.00, 74.00, 0.00, 74.50, 64.67, 92.00, 88.00, 74.00, 74.00
65.00, 73.00, 76.50, 71.50, 73.50, 0.00, 80.00, 87.00, 63.50, 68.00, 68.00
57.00, 67.50, 71.00, 68.00, 61.00, 83.50, 0.00, 75.50, 72.33, 59.67, 59.67
65.00, 60.50, 70.00, 67.00, 53.00, 74.50, 56.00, 0.00, 60.00, 68.00, 68.00
82.50, 84.00, 71.50, 65.00, 71.50, 77.00, 63.67, 82.50, 0.00, 65.00, 65.00
77.50, 78.00, 93.50, 81.33, 65.00, 76.67, 65.67, 92.00, 82.00, 0.00, 0.00
74.00, 53.50, 61.00, 61.00, 49.00, 69.67, 54.00, 70.00, 56.00, 57.00, 57.00
