0.00, 3.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.00, 7.00, 1.00, 1.00
11.00, 0.00, 12.00, 7.00, 22.00, 1.00, 0.00, 52.00, 1.00, 4.00, 4.00
18.00, 0.00, 0.00, 19.00, 0.00, 0.00, 0.00, 14.00, 18.00, 0.00, 0.00
25.00, 20.00, 9.00, 0.00, 8.00, 0.00, 0.00, 39.00, 0.00, 3.00, 3.00
32.00, 2.00, 9.00, 10.00, 0.00, 0.00, 0.00, 12.00, 7.00, 8.00, 8.00
28.00, 12.00, 9.00, 27.00, 32.00, 0.00, 20.00, 29.00, 12.00, 22.00, 22.00
15.00, 5.00, 19.00, 23.00, 15.00, 3.00, 0.00, 51.00, 28.00, 54.00, 54.00
0.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26.00, 4.00, 8.00, 15.00, 0.00, 3.00, 0.00, 24.00, 0.00, 31.00, 31.00
0.00, 6.00, 20.00, 0.00, 8.00, 0.00, 0.00, 36.00, 0.00, 0.00, 0.00
7.00, 2.00, 8.00, 6.00, 2.00, 0.00, 6.00, 19.00, 0.00, 17.00, 17.00
