0.00, 0.47, 0.40, 0.45, 0.45, 0.47, 0.50, 0.55, 0.51, 0.44, 0.44
0.53, 0.00, 0.50, 0.47, 0.47, 0.50, 0.53, 0.61, 0.48, 0.48, 0.48
0.60, 0.50, 0.00, 0.50, 0.42, 0.50, 0.46, 0.57, 0.49, 0.47, 0.47
0.55, 0.53, 0.50, 0.00, 0.47, 0.53, 0.51, 0.59, 0.56, 0.47, 0.47
0.55, 0.53, 0.58, 0.53, 0.00, 0.50, 0.51, 0.63, 0.55, 0.54, 0.54
0.53, 0.50, 0.50, 0.47, 0.50, 0.00, 0.49, 0.54, 0.45, 0.47, 0.47
0.50, 0.47, 0.54, 0.49, 0.49, 0.51, 0.00, 0.57, 0.53, 0.48, 0.48
0.45, 0.39, 0.43, 0.41, 0.37, 0.46, 0.43, 0.00, 0.42, 0.43, 0.43
0.49, 0.52, 0.51, 0.44, 0.45, 0.55, 0.47, 0.58, 0.00, 0.44, 0.44
0.56, 0.52, 0.53, 0.53, 0.46, 0.53, 0.52, 0.57, 0.56, 0.00, 0.00
0.48, 0.42, 0.45, 0.46, 0.37, 0.46, 0.39, 0.55, 0.46, 0.44, 0.44
