0.00, 3.00, 32.00, 38.00, 0.00, 36.00, 13.00, 35.00, 58.00, 22.00
23.00, 0.00, 46.00, 43.00, 28.00, 30.00, 32.00, 51.00, 36.00, 31.00
0.00, 0.00, 0.00, 5.00, 0.00, 12.00, 9.00, 1.00, 0.00, 0.00
0.00, 0.00, 14.00, 0.00, 0.00, 2.00, 2.00, 0.00, 7.00, 0.00
12.00, 0.00, 29.00, 17.00, 0.00, 4.00, 15.00, 0.00, 9.00, 5.00
0.00, 0.00, 3.00, 3.00, 17.00, 0.00, 3.00, 12.00, 37.00, 17.00
3.00, 0.00, 9.00, 20.00, 22.00, 12.00, 0.00, 9.00, 5.00, 0.00
0.00, 0.00, 27.00, 20.00, 14.00, 12.00, 0.00, 0.00, 7.00, 0.00
0.00, 0.00, 41.00, 17.00, 3.00, 0.00, 3.00, 6.00, 0.00, 1.00
5.00, 0.00, 23.00, 22.00, 9.00, 27.00, 19.00, 44.00, 13.00, 0.00
