0.00, 76.00, 86.00, 88.50, 67.50, 87.67, 74.50, 88.50, 79.00, 79.50
82.67, 0.00, 76.00, 88.50, 71.00, 75.50, 59.50, 83.33, 78.00, 69.00
70.00, 53.00, 0.00, 69.50, 52.50, 71.50, 60.00, 57.50, 59.67, 58.50
69.50, 67.00, 74.00, 0.00, 52.00, 74.00, 53.50, 61.33, 52.00, 52.50
73.50, 61.67, 67.00, 60.50, 0.00, 59.50, 53.00, 56.50, 60.50, 63.00
75.67, 60.50, 67.00, 74.50, 66.00, 0.00, 63.50, 73.00, 76.00, 61.33
69.50, 43.50, 60.00, 62.50, 55.33, 68.00, 0.00, 67.00, 62.50, 60.00
71.00, 66.33, 70.50, 68.00, 63.50, 73.00, 62.50, 0.00, 66.50, 54.50
59.67, 60.00, 73.33, 57.00, 57.50, 57.50, 61.50, 66.00, 0.00, 65.50
71.00, 53.50, 70.00, 63.50, 65.00, 64.67, 69.50, 76.50, 71.50, 0.00
