735845,20140904,    14,  1,  36,     7, -1,  16
735848,20140907,     2,  1,  37,    10, -1,  34
735848,20140907,     9, -1,  34,     8,  1,   6
735848,20140907,    13, -1,  28,     5,  1,  17
735848,20140907,     3, -1,  20,    15,  1,  14
735849,20140908,     6,  1,  35,    11, -1,  14
735855,20140914,     3,  1,  24,     6, -1,   7
735855,20140914,     1, -1,  25,    11,  1,  14
735855,20140914,     8, -1,  19,    15,  1,  17
735855,20140914,     4, -1,  28,    13,  1,  20
735859,20140918,     2,  1,  56,    15, -1,  14
735862,20140921,     6,  1,  19,     7, -1,   7
735862,20140921,    10,  1,  20,     9, -1,   9
735862,20140921,    12,  1,  37,    16, -1,  34
735862,20140921,     5, -1,  34,     8,  1,  31
735862,20140921,     1,  1,  23,    13, -1,  14
735866,20140925,    11, -1,  45,    16,  1,  14
735869,20140928,     7, -1,  38,     4,  1,  17
735869,20140928,     9,  1,  41,     2, -1,  28
735869,20140928,    13,  1,  26,    12, -1,  21
735869,20140928,     5,  1,  38,    10, -1,  17
735873,20141002,     7,  1,  42,     9, -1,  10
735876,20141005,     3,  1,  31,     4, -1,  24
735876,20141005,    10,  1,  37,    15, -1,  31
735876,20141005,    11,  1,  30,     2, -1,  20
735876,20141005,    12,  1,  34,     8, -1,  28
735877,20141006,    14, -1,  27,    16,  1,  17
735883,20141012,     4, -1,  27,     2,  1,  13
735883,20141012,     6, -1,  17,     9,  1,   3
735883,20141012,     1,  1,  30,    16, -1,  20
735883,20141012,     5, -1,  30,    14,  1,  23
735883,20141012,    12,  1,  27,    11, -1,   0
735884,20141013,    13, -1,  31,     8,  1,  17
735890,20141019,     6,  1,  24,    10, -1,  23
735890,20141019,     7,  1,  38,     3, -1,  17
735890,20141019,     8,  1,  28,    14, -1,  26
735890,20141019,     5,  1,  31,    11, -1,  21
735897,20141026,     6,  0,  22,     2,  0,  21
735897,20141026,    14, -1,  13,     3,  1,   9
735897,20141026,     9, -1,  19,    15,  1,  13
735897,20141026,     1,  1,  24,    12, -1,  20
735897,20141026,    10,  1,  44,     7, -1,  23
735898,20141027,    16, -1,  20,     5,  1,  17
735901,20141030,    10, -1,  28,     3,  1,  10
735904,20141102,     1, -1,  28,     5,  1,  17
735904,20141102,     9,  1,  29,    16, -1,  26
735904,20141102,     8, -1,  13,    13,  1,  10
735911,20141109,    13, -1,  27,    10,  1,  24
735911,20141109,     2, -1,  27,    15,  1,  17
735911,20141109,     1,  1,  31,     8, -1,  14
735911,20141109,    14,  1,  38,    11, -1,  17
735911,20141109,     7,  1,  55,     4, -1,  14
735912,20141110,    12,  1,  45,     3, -1,  21
735918,20141116,     2, -1,  19,     3,  1,  17
735918,20141116,     4,  1,  21,     9, -1,  13
735918,20141116,     7,  1,  53,    12, -1,  20
735918,20141116,    13, -1,  16,    11,  1,  10
735918,20141116,    15, -1,  27,    16,  1,   7
735918,20141116,     1,  1,  14,     6, -1,   6
735925,20141123,     4,  1,  21,    15, -1,  13
735925,20141123,     7, -1,  24,     9,  1,  21
735925,20141123,    14,  1,  19,     1, -1,   3
735925,20141123,    13,  1,  17,    16, -1,  13
735925,20141123,     5, -1,  31,    11,  1,  28
735929,20141127,     6,  1,  34,     4, -1,  17
735929,20141127,    12, -1,  33,     5,  1,  10
735929,20141127,    14, -1,  19,    13,  1,   3
735932,20141130,     9,  1,  31,     3, -1,  13
735932,20141130,     2,  1,  29,     1, -1,  18
735936,20141204,     5, -1,  41,     4,  1,  28
735939,20141207,     6,  1,  34,    15, -1,  17
735939,20141207,     3, -1,  41,    10,  1,  10
735939,20141207,     8, -1,  24,    16,  1,   0
735939,20141207,    14, -1,  24,    12,  1,  14
735940,20141208,     7,  1,  43,     2, -1,  37
735943,20141211,     1, -1,  12,     8,  1,   6
735946,20141214,     3,  1,  19,    15, -1,  17
735946,20141214,     6,  1,  16,     9, -1,  14
735946,20141214,    11,  1,  24,    16, -1,  13
735946,20141214,    14,  1,  17,    13, -1,   7
735946,20141214,     5, -1,  38,    12,  1,  27
735947,20141215,    10, -1,  31,     4,  1,  15
735952,20141220,    16,  1,  27,    12, -1,  24
735953,20141221,     6, -1,  20,     4,  1,  14
735953,20141221,     2, -1,  30,    10,  1,  14
735953,20141221,     7, -1,  20,    15,  1,   3
735953,20141221,    11, -1,  37,     8,  1,  27
735953,20141221,    14, -1,  35,     1,  1,   6
735960,20141228,     3, -1,  34,     2,  1,   3
735960,20141228,     7,  1,  30,     6, -1,  20
735960,20141228,     9,  1,  13,     4, -1,   9
735960,20141228,    12, -1,  34,    11,  1,  26
735960,20141228,    10, -1,  23,    15,  1,  20
735960,20141228,     5, -1,  44,    16,  1,  17
735960,20141228,    13,  1,  20,     1, -1,  17
735960,20141228,    14,  1,  20,     8, -1,   6
735966,20150103,     3,  1,  27,     1, -1,  16
735967,20150104,     5,  1,  24,     6, -1,  20
735973,20150110,    14,  1,  31,     3, -1,  17
735974,20150111,     7,  1,  26,     5, -1,  21
735981,20150118,    14,  1,  28,     7, -1,  22
