0.00, 78.00, 68.50, 62.00, 70.00, 75.00, 69.50, 68.50, 73.00, 69.00, 77.50, 77.50
77.33, 0.00, 92.67, 75.00, 73.33, 76.50, 95.00, 102.00, 69.00, 79.00, 78.00, 78.00
72.50, 88.00, 0.00, 71.00, 74.00, 80.00, 83.00, 63.00, 65.00, 80.00, 77.00, 77.00
59.00, 69.00, 60.50, 0.00, 70.50, 61.50, 76.00, 69.00, 74.50, 80.00, 67.00, 67.00
69.00, 70.33, 78.50, 89.00, 0.00, 66.50, 74.50, 69.50, 62.50, 73.00, 58.00, 58.00
59.00, 59.50, 72.00, 64.00, 51.00, 0.00, 72.00, 70.00, 64.00, 62.00, 79.00, 79.00
71.50, 85.00, 79.00, 79.00, 64.50, 74.50, 0.00, 80.00, 64.33, 82.50, 80.50, 80.50
63.50, 80.00, 71.00, 80.00, 62.00, 72.50, 74.50, 0.00, 69.00, 72.50, 77.00, 77.00
73.67, 73.00, 72.00, 69.00, 58.00, 71.00, 67.33, 86.50, 0.00, 65.50, 75.50, 75.50
60.00, 76.50, 80.50, 76.00, 54.00, 80.00, 88.00, 81.00, 55.50, 0.00, 78.50, 78.50
72.00, 75.00, 79.00, 71.00, 56.00, 65.00, 73.50, 78.00, 63.50, 70.50, 0.00, 0.00
71.00, 74.50, 79.00, 65.50, 68.00, 69.50, 57.00, 67.00, 64.00, 63.00, 58.00, 58.00
