0.00, 77.50, 66.50, 73.00, 64.67, 73.00, 67.00, 71.00, 64.00, 65.50, 69.00, 62.00
83.50, 0.00, 69.67, 71.00, 69.00, 71.00, 93.50, 83.00, 84.67, 101.50, 93.50, 77.00
64.00, 67.67, 0.00, 80.00, 67.50, 68.00, 74.00, 69.50, 76.50, 68.00, 75.50, 62.00
68.50, 75.00, 70.00, 0.00, 77.00, 76.00, 86.50, 61.67, 78.00, 80.50, 88.00, 62.50
75.33, 74.00, 69.50, 90.00, 0.00, 83.50, 72.50, 68.00, 87.50, 80.50, 84.50, 56.50
75.00, 85.00, 70.00, 69.00, 75.00, 0.00, 78.50, 78.50, 87.50, 69.00, 81.00, 60.00
72.00, 88.00, 68.50, 67.50, 72.00, 70.50, 0.00, 72.00, 84.00, 76.50, 90.00, 61.00
97.00, 82.00, 67.50, 81.00, 53.50, 83.50, 72.00, 0.00, 101.00, 80.00, 86.50, 72.67
51.00, 66.00, 74.00, 73.50, 75.50, 65.00, 79.00, 59.00, 0.00, 81.00, 66.00, 70.00
78.50, 95.00, 64.50, 70.50, 73.00, 80.00, 81.50, 77.00, 89.00, 0.00, 88.00, 70.00
63.00, 73.50, 64.50, 69.50, 59.50, 83.00, 80.00, 76.00, 66.00, 86.00, 0.00, 66.50
74.00, 79.00, 58.00, 72.50, 61.00, 68.00, 74.50, 76.00, 76.50, 79.33, 82.00, 0.00
