0.00, 13.00, 1.00, 0.00, 5.00, 7.00, 9.00, 0.00, 6.00, 5.00, 0.00
0.00, 0.00, 17.00, 0.00, 4.00, 0.00, 0.00, 26.00, 11.00, 14.00, 0.00
1.00, 0.00, 0.00, 0.00, 36.00, 23.00, 0.00, 0.00, 1.00, 1.00, 0.00
12.00, 34.00, 26.00, 0.00, 8.00, 32.00, 35.00, 19.00, 20.00, 18.00, 5.00
16.00, 2.00, 2.00, 0.00, 0.00, 3.00, 0.00, 4.00, 9.00, 9.00, 5.00
14.00, 24.00, 15.00, 0.00, 26.00, 0.00, 9.00, 8.00, 27.00, 8.00, 0.00
1.00, 22.00, 30.00, 0.00, 22.00, 2.00, 0.00, 2.00, 17.00, 24.00, 0.00
8.00, 0.00, 14.00, 0.00, 7.00, 2.00, 2.00, 0.00, 7.00, 0.00, 0.00
18.00, 9.00, 14.00, 0.00, 0.00, 0.00, 0.00, 5.00, 0.00, 21.00, 0.00
12.00, 14.00, 2.00, 0.00, 0.00, 1.00, 12.00, 24.00, 13.00, 0.00, 0.00
24.00, 29.00, 32.00, 24.00, 8.00, 46.00, 49.00, 41.00, 32.00, 24.00, 0.00
