0.00, 73.50, 75.50, 62.50, 69.50, 70.50, 72.67, 76.00, 68.00, 72.50, 72.50
74.50, 0.00, 74.50, 73.00, 78.00, 87.00, 64.00, 74.50, 79.50, 87.50, 72.50
79.00, 76.00, 0.00, 57.50, 64.50, 74.00, 68.50, 65.00, 80.50, 67.50, 68.50
76.00, 72.00, 60.50, 0.00, 61.50, 79.50, 76.50, 56.00, 74.33, 75.50, 65.50
64.50, 61.00, 65.00, 58.00, 0.00, 71.50, 73.50, 58.00, 74.00, 65.50, 62.50
65.00, 78.00, 76.00, 86.50, 69.00, 0.00, 87.00, 74.33, 62.50, 84.00, 66.00
75.33, 71.00, 73.00, 72.50, 71.00, 80.00, 0.00, 79.50, 76.67, 68.00, 66.33
72.50, 74.50, 66.50, 70.00, 63.50, 63.67, 65.50, 0.00, 71.00, 67.00, 70.00
66.50, 89.50, 77.00, 75.67, 70.00, 78.50, 68.67, 59.50, 0.00, 76.50, 64.00
52.50, 78.50, 55.00, 57.50, 62.00, 53.50, 69.00, 46.50, 71.50, 0.00, 57.00
77.00, 78.00, 70.00, 62.50, 86.00, 65.33, 81.33, 73.50, 69.00, 70.00, 0.00
