0.00, 9.00, 11.00, 20.00, 0.00, 17.00, 25.00, 0.00, 0.00, 7.00, 0.00, 15.00
1.00, 0.00, 7.00, 3.00, 25.00, 8.00, 39.00, 0.00, 16.00, 0.00, 0.00, 10.00
0.00, 0.00, 0.00, 6.00, 10.00, 0.00, 25.00, 0.00, 14.00, 12.00, 0.00, 23.00
0.00, 4.00, 2.00, 0.00, 1.00, 18.00, 16.00, 5.00, 0.00, 0.00, 0.00, 2.00
2.00, 0.00, 19.00, 0.00, 0.00, 12.00, 14.00, 7.00, 1.00, 0.00, 14.00, 34.00
0.00, 7.00, 16.00, 0.00, 0.00, 0.00, 7.00, 0.00, 3.00, 6.00, 9.00, 12.00
0.00, 0.00, 0.00, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.00, 3.00, 3.00
45.00, 28.00, 17.00, 48.00, 0.00, 27.00, 35.00, 0.00, 11.00, 18.00, 10.00, 9.00
5.00, 0.00, 1.00, 10.00, 1.00, 10.00, 26.00, 0.00, 0.00, 27.00, 7.00, 20.00
5.00, 10.00, 11.00, 27.00, 28.00, 14.00, 9.00, 0.00, 13.00, 0.00, 9.00, 18.00
20.00, 8.00, 17.00, 24.00, 4.00, 14.00, 0.00, 0.00, 18.00, 10.00, 0.00, 13.00
1.00, 0.00, 0.00, 14.00, 0.00, 7.00, 0.00, 0.00, 0.00, 4.00, 3.00, 0.00
