0.00, 24.00, 7.00, 30.00, 0.00, 5.00, 25.00, 1.00, 0.00, 18.00, 0.00, 6.00, 6.00
0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 3.00, 7.00, 0.00, 0.00, 0.00, 32.00, 32.00
0.00, 18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 8.00, 0.00, 4.00, 18.00, 0.00, 0.00, 6.00, 9.00, 0.00, 2.00, 2.00
11.00, 14.00, 22.00, 4.00, 0.00, 14.00, 0.00, 19.00, 10.00, 16.00, 33.00, 20.00, 20.00
0.00, 7.00, 19.00, 3.00, 0.00, 0.00, 38.00, 0.00, 2.00, 6.00, 0.00, 0.00, 0.00
0.00, 0.00, 12.00, 1.00, 9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1.00, 13.00, 14.00, 45.00, 0.00, 36.00, 3.00, 0.00, 0.00, 0.00, 0.00, 3.00, 3.00
6.00, 13.00, 14.00, 0.00, 8.00, 14.00, 11.00, 2.00, 0.00, 6.00, 9.00, 0.00, 0.00
0.00, 32.00, 14.00, 0.00, 8.00, 17.00, 31.00, 23.00, 11.00, 0.00, 1.00, 0.00, 0.00
5.00, 8.00, 35.00, 9.00, 0.00, 5.00, 21.00, 11.00, 0.00, 0.00, 0.00, 38.00, 38.00
0.00, 0.00, 3.00, 0.00, 0.00, 3.00, 4.00, 15.00, 5.00, 23.00, 0.00, 0.00, 0.00
0.00, 9.00, 20.00, 7.00, 2.00, 1.00, 28.00, 3.00, 2.00, 10.00, 5.00, 25.00, 25.00
