0.00, 5.00, 5.00, 24.00, 0.00, 0.00, 0.00, 7.00, 22.00, 0.00, 0.00, 10.00, 0.00
4.00, 0.00, 4.00, 12.00, 0.00, 0.00, 0.00, 24.00, 13.00, 0.00, 0.00, 3.00, 0.00
0.00, 12.00, 0.00, 16.00, 13.00, 8.00, 6.00, 0.00, 15.00, 6.00, 0.00, 11.00, 15.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 7.00
2.00, 19.00, 21.00, 15.00, 0.00, 5.00, 8.00, 52.00, 0.00, 0.00, 11.00, 0.00, 0.00
3.00, 19.00, 0.00, 9.00, 0.00, 0.00, 9.00, 16.00, 7.00, 0.00, 2.00, 10.00, 2.00
4.00, 10.00, 4.00, 7.00, 0.00, 11.00, 0.00, 38.00, 11.00, 0.00, 18.00, 12.00, 30.00
0.00, 0.00, 4.00, 10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 12.00, 10.00
17.00, 0.00, 0.00, 12.00, 3.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 0.00, 24.00
37.00, 50.00, 1.00, 67.00, 7.00, 22.00, 5.00, 15.00, 25.00, 0.00, 4.00, 31.00, 31.00
24.00, 37.00, 10.00, 24.00, 14.00, 3.00, 0.00, 20.00, 14.00, 0.00, 0.00, 27.00, 16.00
5.00, 0.00, 4.00, 9.00, 9.00, 0.00, 1.00, 0.00, 11.00, 0.00, 0.00, 0.00, 3.00
9.00, 3.00, 0.00, 11.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.00, 0.00
