0.00, 0.00, 0.00, 2.00, 0.00, 11.00, 6.00, 0.00, 1.00, 0.00, 0.00, 32.00, 0.00
7.00, 0.00, 20.00, 0.00, 9.00, 17.00, 8.00, 0.00, 16.00, 0.00, 0.00, 6.00, 0.00
12.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.00, 3.00, 0.00, 0.00, 0.00, 8.00, 20.00
5.00, 11.00, 9.00, 0.00, 0.00, 0.00, 0.00, 5.00, 10.00, 3.00, 0.00, 6.00, 3.00
33.00, 3.00, 13.00, 10.00, 0.00, 19.00, 21.00, 0.00, 18.00, 0.00, 14.00, 11.00, 9.00
0.00, 0.00, 4.00, 7.00, 0.00, 0.00, 33.00, 0.00, 14.00, 0.00, 0.00, 0.00, 0.00
0.00, 1.00, 14.00, 0.00, 0.00, 14.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00
4.00, 29.00, 13.00, 13.00, 11.00, 31.00, 16.00, 0.00, 0.00, 0.00, 17.00, 17.00, 0.00
3.00, 0.00, 11.00, 6.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 2.00, 0.00
38.00, 24.00, 10.00, 43.00, 13.00, 60.00, 4.00, 10.00, 58.00, 0.00, 29.00, 56.00, 21.00
14.00, 17.00, 2.00, 4.00, 0.00, 32.00, 20.00, 11.00, 0.00, 0.00, 0.00, 0.00, 17.00
2.00, 0.00, 0.00, 4.00, 0.00, 0.00, 7.00, 0.00, 5.00, 0.00, 12.00, 0.00, 0.00
20.00, 22.00, 0.00, 11.00, 0.00, 2.00, 24.00, 0.00, 29.00, 0.00, 0.00, 43.00, 0.00
