0.00, 59.00, 75.00, 62.50, 56.00, 42.00, 70.00, 65.00, 64.00, 50.00, 55.00, 69.00, 69.00
58.50, 0.00, 94.00, 87.00, 52.00, 64.50, 82.00, 84.00, 84.00, 60.00, 75.00, 77.00, 77.00
70.00, 98.00, 0.00, 90.00, 73.33, 72.00, 78.00, 69.00, 67.00, 58.50, 71.00, 67.00, 67.00
50.50, 75.00, 74.00, 0.00, 63.00, 50.00, 65.00, 65.00, 61.00, 45.50, 51.00, 61.00, 61.00
58.00, 71.00, 76.00, 78.00, 0.00, 70.50, 70.00, 82.00, 61.00, 52.00, 68.00, 56.00, 56.00
45.00, 74.00, 68.00, 59.00, 68.00, 0.00, 71.50, 64.00, 54.00, 39.00, 65.00, 75.00, 75.00
74.00, 92.00, 77.00, 72.00, 66.00, 72.50, 0.00, 83.50, 69.00, 63.00, 82.00, 70.00, 70.00
58.00, 72.00, 73.00, 75.00, 64.67, 48.00, 64.50, 0.00, 57.00, 59.00, 69.00, 55.00, 55.00
61.50, 71.00, 52.00, 63.50, 64.00, 47.00, 58.00, 60.00, 0.00, 51.00, 60.00, 52.00, 52.00
68.50, 85.00, 56.00, 79.00, 59.00, 61.00, 68.00, 74.00, 63.50, 0.00, 60.00, 76.00, 76.00
79.00, 93.50, 81.00, 75.00, 69.00, 65.50, 64.00, 77.50, 74.00, 56.00, 0.00, 72.00, 72.00
66.50, 74.00, 63.50, 70.00, 65.00, 65.00, 64.50, 43.00, 57.50, 45.00, 58.50, 0.00, 0.00
58.00, 73.00, 54.00, 60.00, 68.00, 48.00, 57.00, 57.00, 53.00, 44.50, 54.00, 60.50, 60.50
