0.00, 61.50, 62.50, 71.00, 57.50, 75.00, 69.00, 64.33, 59.50, 66.50
74.50, 0.00, 78.50, 68.00, 74.33, 74.00, 77.00, 64.00, 67.33, 94.00
68.00, 86.00, 0.00, 66.00, 66.33, 75.50, 78.00, 72.00, 70.50, 83.00
60.33, 50.50, 56.50, 0.00, 56.00, 51.50, 46.50, 66.50, 67.00, 74.00
67.00, 78.33, 73.33, 64.00, 0.00, 61.50, 90.50, 65.00, 72.00, 85.00
71.50, 84.50, 87.50, 76.00, 60.00, 0.00, 75.00, 78.50, 71.00, 80.00
78.67, 79.50, 83.00, 68.00, 75.00, 74.00, 0.00, 71.50, 72.00, 82.50
70.67, 65.00, 72.50, 74.00, 68.00, 76.50, 81.00, 0.00, 62.50, 75.50
65.50, 70.67, 79.00, 75.00, 67.00, 69.33, 80.67, 60.00, 0.00, 74.33
72.00, 68.00, 68.00, 68.50, 72.00, 55.00, 67.50, 54.50, 60.00, 0.00
