0.00, 0.00, 0.00, 35.00, 1.00, 7.00, 0.00, 1.00, 8.00, 0.00
26.00, 0.00, 0.00, 35.00, 7.00, 0.00, 0.00, 12.00, 10.00, 52.00
11.00, 15.00, 0.00, 19.00, 5.00, 0.00, 1.00, 2.00, 0.00, 32.00
3.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, 11.00
20.00, 19.00, 26.00, 16.00, 0.00, 5.00, 42.00, 0.00, 10.00, 26.00
0.00, 21.00, 24.00, 49.00, 2.00, 0.00, 6.00, 11.00, 11.00, 50.00
29.00, 5.00, 16.00, 43.00, 11.00, 4.00, 0.00, 0.00, 1.00, 30.00
20.00, 14.00, 3.00, 27.00, 6.00, 7.00, 19.00, 0.00, 6.00, 42.00
20.00, 20.00, 17.00, 16.00, 0.00, 6.00, 27.00, 1.00, 0.00, 43.00
11.00, 0.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
