0.00, 61.00, 65.00, 72.00, 60.00, 71.67, 63.50, 72.00, 63.50, 63.50
67.00, 0.00, 64.50, 69.00, 81.00, 70.00, 72.33, 79.50, 68.33, 60.00
68.50, 61.00, 0.00, 64.50, 58.00, 58.50, 63.67, 70.50, 64.00, 51.50
63.50, 64.50, 56.00, 0.00, 70.67, 74.00, 67.00, 74.00, 58.50, 52.00
66.00, 70.50, 59.50, 69.67, 0.00, 69.00, 68.00, 67.50, 62.33, 60.00
55.67, 55.50, 46.50, 62.50, 59.50, 0.00, 53.50, 56.50, 55.50, 44.00
68.00, 71.33, 58.33, 81.50, 81.00, 71.00, 0.00, 61.50, 76.00, 75.50
72.00, 81.50, 54.00, 69.50, 69.50, 69.50, 66.00, 0.00, 59.33, 69.00
78.00, 74.00, 80.50, 71.50, 75.67, 77.50, 78.50, 78.67, 0.00, 65.00
70.50, 47.00, 52.00, 58.50, 62.50, 61.50, 82.00, 66.67, 55.50, 0.00
