0.00, 6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 20.00, 5.00, 6.00
4.00, 0.00, 0.00, 7.00, 10.00, 0.00, 0.00, 0.00, 18.00, 22.00
10.00, 4.00, 0.00, 4.00, 0.00, 8.00, 1.00, 7.00, 12.00, 3.00
8.00, 0.00, 22.00, 0.00, 7.00, 5.00, 0.00, 8.00, 22.00, 0.00
35.00, 6.00, 10.00, 6.00, 0.00, 3.00, 0.00, 28.00, 3.00, 0.00
27.00, 17.00, 16.00, 5.00, 9.00, 0.00, 16.00, 24.00, 16.00, 11.00
25.00, 20.00, 13.00, 21.00, 15.00, 7.00, 0.00, 3.00, 0.00, 30.00
2.00, 17.00, 5.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.00, 1.00
2.00, 0.00, 5.00, 0.00, 33.00, 11.00, 9.00, 20.00, 0.00, 9.00
2.00, 0.00, 13.00, 5.00, 16.00, 7.00, 0.00, 4.00, 1.00, 0.00
