0.00, 58.00, 14.00, 42.00, 42.00, 31.00, 31.00, 33.00, 12.00
7.00, 0.00, 23.00, 31.00, 25.00, 24.00, 0.00, 24.00, 48.00
17.00, 51.00, 0.00, 41.00, 49.00, 42.00, 42.00, 35.00, 33.00
45.00, 38.00, 35.00, 0.00, 49.00, 48.00, 31.00, 38.00, 23.00
30.00, 22.00, 10.00, 31.00, 0.00, 17.00, 45.00, 30.00, 17.00
35.00, 31.00, 11.00, 21.00, 30.00, 0.00, 6.00, 26.00, 7.00
20.00, 38.00, 10.00, 24.00, 7.00, 10.00, 0.00, 17.00, 3.00
14.00, 17.00, 10.00, 45.00, 34.00, 47.00, 20.00, 0.00, 35.00
3.00, 35.00, 10.00, 26.00, 14.00, 31.00, 19.00, 7.00, 0.00
