0.00, 67.50, 77.00, 81.00, 77.00, 64.00, 72.00, 88.00, 60.00, 76.00, 57.00, 74.00, 66.00, 60.00
57.00, 0.00, 85.00, 56.00, 67.00, 71.00, 47.00, 56.00, 50.00, 78.00, 66.00, 59.00, 51.00, 60.50
71.00, 63.00, 0.00, 72.00, 78.00, 63.50, 63.00, 69.00, 48.00, 81.00, 63.00, 57.00, 52.00, 70.00
75.00, 66.00, 90.00, 0.00, 67.00, 73.50, 61.00, 69.00, 54.00, 80.00, 58.00, 54.00, 69.00, 61.50
84.50, 81.00, 94.00, 78.00, 0.00, 77.00, 69.00, 81.00, 72.00, 89.00, 73.00, 69.00, 62.50, 89.00
52.00, 74.00, 79.50, 68.00, 65.00, 0.00, 66.50, 68.00, 67.00, 74.00, 54.00, 62.00, 57.00, 79.00
71.00, 66.00, 82.00, 74.00, 66.00, 52.50, 0.00, 59.00, 66.00, 72.00, 68.00, 48.00, 53.50, 65.50
80.00, 65.00, 79.00, 70.00, 62.00, 71.00, 59.50, 0.00, 58.00, 71.00, 55.00, 57.50, 57.00, 76.00
55.00, 58.00, 62.00, 41.00, 53.00, 56.00, 81.00, 46.00, 0.00, 61.00, 39.00, 65.00, 30.00, 51.00
60.00, 58.00, 79.50, 71.00, 78.00, 62.00, 64.00, 66.00, 67.50, 0.00, 51.00, 58.00, 66.00, 71.00
50.00, 68.00, 79.00, 64.00, 66.00, 66.00, 58.00, 57.00, 70.00, 82.00, 0.00, 55.00, 58.67, 62.33
77.00, 57.00, 70.00, 64.00, 64.00, 52.00, 50.00, 65.50, 54.00, 60.00, 38.00, 0.00, 56.00, 60.00
59.00, 53.00, 76.00, 52.00, 64.00, 62.00, 55.00, 68.50, 69.00, 83.00, 57.67, 51.00, 0.00, 81.00
68.50, 61.00, 91.00, 77.00, 85.00, 70.00, 65.50, 85.00, 63.00, 99.00, 60.67, 50.50, 79.00, 0.00
