0.00, 0.56, 0.58, 0.57, 0.52, 0.54, 0.52, 0.53, 0.50, 0.48, 0.50, 0.48, 0.62, 0.62
0.44, 0.00, 0.53, 0.57, 0.50, 0.55, 0.52, 0.49, 0.54, 0.51, 0.54, 0.52, 0.56, 0.56
0.42, 0.47, 0.00, 0.55, 0.48, 0.54, 0.45, 0.47, 0.50, 0.39, 0.47, 0.51, 0.51, 0.51
0.43, 0.43, 0.45, 0.00, 0.43, 0.53, 0.51, 0.48, 0.49, 0.49, 0.44, 0.51, 0.56, 0.56
0.48, 0.50, 0.52, 0.57, 0.00, 0.56, 0.44, 0.57, 0.47, 0.49, 0.60, 0.52, 0.51, 0.51
0.46, 0.45, 0.46, 0.47, 0.44, 0.00, 0.53, 0.48, 0.44, 0.49, 0.42, 0.48, 0.57, 0.57
0.48, 0.48, 0.55, 0.49, 0.56, 0.47, 0.00, 0.49, 0.47, 0.51, 0.54, 0.50, 0.48, 0.48
0.47, 0.51, 0.53, 0.52, 0.43, 0.52, 0.51, 0.00, 0.48, 0.49, 0.48, 0.47, 0.52, 0.52
0.50, 0.46, 0.50, 0.51, 0.53, 0.56, 0.53, 0.52, 0.00, 0.52, 0.52, 0.52, 0.55, 0.55
0.52, 0.49, 0.61, 0.51, 0.51, 0.51, 0.49, 0.51, 0.48, 0.00, 0.58, 0.53, 0.57, 0.57
0.50, 0.46, 0.53, 0.56, 0.40, 0.58, 0.46, 0.52, 0.48, 0.42, 0.00, 0.54, 0.57, 0.57
0.52, 0.48, 0.49, 0.49, 0.48, 0.52, 0.50, 0.53, 0.48, 0.47, 0.46, 0.00, 0.47, 0.47
0.38, 0.44, 0.49, 0.44, 0.49, 0.43, 0.52, 0.48, 0.45, 0.43, 0.43, 0.53, 0.00, 0.00
0.49, 0.50, 0.52, 0.54, 0.57, 0.54, 0.48, 0.52, 0.52, 0.49, 0.49, 0.55, 0.54, 0.54
