0.00, 0.64, 0.54, 0.59, 0.54, 0.55, 0.55, 0.51, 0.48, 0.51, 0.48, 0.48
0.36, 0.00, 0.59, 0.47, 0.46, 0.53, 0.51, 0.44, 0.47, 0.43, 0.36, 0.36
0.46, 0.41, 0.00, 0.49, 0.49, 0.49, 0.51, 0.43, 0.50, 0.47, 0.46, 0.46
0.41, 0.53, 0.51, 0.00, 0.48, 0.46, 0.45, 0.49, 0.52, 0.45, 0.42, 0.42
0.46, 0.54, 0.51, 0.52, 0.00, 0.43, 0.55, 0.47, 0.48, 0.47, 0.52, 0.52
0.45, 0.47, 0.51, 0.54, 0.57, 0.00, 0.50, 0.46, 0.50, 0.43, 0.48, 0.48
0.45, 0.49, 0.49, 0.55, 0.45, 0.50, 0.00, 0.50, 0.48, 0.45, 0.39, 0.39
0.49, 0.56, 0.57, 0.51, 0.53, 0.54, 0.50, 0.00, 0.54, 0.51, 0.52, 0.52
0.52, 0.53, 0.50, 0.48, 0.52, 0.50, 0.52, 0.46, 0.00, 0.48, 0.52, 0.52
0.49, 0.57, 0.53, 0.55, 0.53, 0.57, 0.55, 0.49, 0.52, 0.00, 0.48, 0.48
0.52, 0.64, 0.54, 0.58, 0.48, 0.52, 0.61, 0.48, 0.48, 0.52, 0.00, 0.00
0.54, 0.55, 0.60, 0.54, 0.54, 0.55, 0.58, 0.53, 0.50, 0.52, 0.46, 0.46
