0.00, 0.54, 0.48, 0.57, 0.53, 0.47, 0.52, 0.47, 0.48, 0.48, 0.47, 0.47, 0.40, 0.40
0.46, 0.00, 0.51, 0.50, 0.51, 0.51, 0.45, 0.49, 0.52, 0.54, 0.54, 0.48, 0.52, 0.52
0.52, 0.49, 0.00, 0.57, 0.51, 0.54, 0.54, 0.50, 0.49, 0.54, 0.50, 0.50, 0.48, 0.48
0.43, 0.50, 0.43, 0.00, 0.42, 0.43, 0.43, 0.42, 0.47, 0.48, 0.43, 0.40, 0.38, 0.38
0.47, 0.49, 0.49, 0.58, 0.00, 0.46, 0.45, 0.49, 0.49, 0.59, 0.47, 0.48, 0.46, 0.46
0.53, 0.49, 0.46, 0.57, 0.54, 0.00, 0.53, 0.47, 0.46, 0.48, 0.52, 0.51, 0.50, 0.50
0.48, 0.55, 0.46, 0.57, 0.55, 0.47, 0.00, 0.48, 0.53, 0.47, 0.49, 0.48, 0.51, 0.51
0.53, 0.51, 0.50, 0.58, 0.51, 0.53, 0.52, 0.00, 0.49, 0.52, 0.48, 0.53, 0.50, 0.50
0.52, 0.48, 0.51, 0.53, 0.51, 0.54, 0.47, 0.51, 0.00, 0.53, 0.46, 0.49, 0.47, 0.47
0.52, 0.46, 0.46, 0.52, 0.41, 0.52, 0.53, 0.48, 0.47, 0.00, 0.46, 0.57, 0.44, 0.44
0.53, 0.46, 0.50, 0.57, 0.53, 0.48, 0.51, 0.52, 0.54, 0.54, 0.00, 0.49, 0.47, 0.47
0.53, 0.52, 0.50, 0.60, 0.52, 0.49, 0.52, 0.47, 0.51, 0.43, 0.51, 0.00, 0.38, 0.38
0.60, 0.48, 0.52, 0.62, 0.54, 0.50, 0.49, 0.50, 0.53, 0.56, 0.53, 0.62, 0.00, 0.00
0.54, 0.51, 0.49, 0.61, 0.57, 0.58, 0.51, 0.51, 0.48, 0.57, 0.56, 0.60, 0.51, 0.51
