0.00, 21.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 10.00, 0.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 26.00, 0.00, 5.00, 0.00, 0.00
25.00, 24.00, 0.00, 0.00, 3.00, 41.00, 5.00, 10.00, 0.00, 5.00, 0.00, 14.00
0.00, 19.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.00
25.00, 0.00, 3.00, 0.00, 10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24.00, 0.00, 14.00, 0.00, 25.00, 11.00, 0.00, 9.00, 17.00, 0.00, 0.00, 0.00
21.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34.00, 21.00, 21.00, 4.00, 25.00, 0.00, 0.00, 22.00, 0.00, 0.00, 13.00, 0.00
13.00, 23.00, 0.00, 0.00, 0.00, 5.00, 0.00, 7.00, 4.00, 0.00, 0.00, 0.00
7.00, 26.00, 39.00, 31.00, 49.00, 24.00, 38.00, 0.00, 0.00, 7.00, 0.00, 28.00
62.00, 5.00, 35.00, 0.00, 18.00, 4.00, 26.00, 6.00, 0.00, 0.00, 0.00, 0.00
