0.00, 37.00, 0.00, 38.00, 0.00, 44.00, 17.00, 30.00, 30.00, 37.00, 3.00, 42.00
52.00, 0.00, 46.00, 48.00, 55.00, 0.00, 0.00, 38.00, 14.00, 18.00, 27.00, 24.00
0.00, 48.00, 0.00, 0.00, 28.00, 54.00, 22.00, 24.00, 21.00, 24.00, 30.00, 34.00
31.00, 23.00, 0.00, 0.00, 24.00, 17.00, 10.00, 31.00, 24.00, 14.00, 0.00, 3.00
0.00, 61.00, 44.00, 41.00, 0.00, 52.00, 38.00, 0.00, 48.00, 20.00, 26.00, 38.00
7.00, 0.00, 24.00, 13.00, 42.00, 0.00, 24.00, 0.00, 0.00, 12.00, 7.00, 31.00
55.00, 0.00, 35.00, 42.00, 36.00, 42.00, 0.00, 56.00, 41.00, 0.00, 31.00, 30.00
56.00, 23.00, 40.00, 35.00, 0.00, 41.00, 35.00, 0.00, 21.00, 17.00, 0.00, 27.00
38.00, 42.00, 27.00, 27.00, 28.00, 0.00, 26.50, 40.00, 0.00, 42.00, 12.00, 0.00
30.00, 34.00, 30.00, 20.00, 62.00, 27.00, 0.00, 9.00, 24.00, 0.00, 34.00, 0.00
49.00, 17.00, 24.00, 0.00, 20.00, 52.00, 14.00, 0.00, 17.00, 23.00, 0.00, 45.00
45.00, 38.00, 28.00, 27.00, 45.00, 52.00, 28.00, 31.00, 0.00, 0.00, 10.00, 0.00
