0.00, 49.00, 31.00, 35.00, 42.00, 45.00, 24.00, 48.00, 28.00, 66.00
26.00, 0.00, 13.00, 23.00, 17.00, 6.00, 37.00, 14.00, 17.00, 41.00
30.00, 10.00, 0.00, 21.00, 10.00, 17.00, 28.00, 0.00, 7.00, 34.00
36.00, 30.00, 59.00, 0.00, 24.00, 17.00, 45.00, 17.00, 53.00, 41.00
39.00, 52.00, 24.00, 17.00, 0.00, 28.00, 24.00, 17.00, 38.00, 31.00
38.00, 26.00, 47.00, 58.00, 38.00, 0.00, 10.00, 55.00, 41.00, 38.00
59.00, 31.00, 70.00, 52.00, 45.00, 44.00, 0.00, 38.00, 30.00, 66.00
24.00, 37.00, 43.00, 13.00, 5.00, 17.00, 26.00, 0.00, 27.00, 52.00
55.00, 33.00, 61.00, 50.00, 31.00, 25.00, 29.00, 25.00, 0.00, 45.00
42.00, 7.00, 45.00, 34.00, 27.00, 41.00, 6.00, 20.00, 40.00, 0.00
