0.00, 0.52, 0.00, 0.51, 0.85, 0.00, 0.00, 0.22, 0.27, 0.33, 0.40, 0.40
0.48, 0.00, 0.67, 0.43, 0.38, 0.32, 0.27, 0.11, 0.00, 0.00, 0.00, 0.00
0.00, 0.33, 0.00, 0.20, 0.24, 0.57, 0.33, 0.21, 0.00, 0.27, 0.00, 0.00
0.49, 0.57, 0.80, 0.00, 0.66, 0.29, 0.45, 0.00, 0.43, 0.00, 0.46, 0.46
0.15, 0.62, 0.76, 0.34, 0.00, 0.34, 0.12, 0.00, 0.53, 0.52, 0.00, 0.00
0.00, 0.68, 0.43, 0.71, 0.66, 0.00, 0.37, 0.28, 0.00, 0.00, 0.43, 0.43
0.00, 0.73, 0.67, 0.55, 0.88, 0.63, 0.00, 0.25, 0.41, 0.48, 0.51, 0.51
0.78, 0.89, 0.79, 0.00, 0.00, 0.72, 0.75, 0.00, 0.56, 0.26, 0.52, 0.52
0.73, 0.00, 0.00, 0.57, 0.47, 0.00, 0.59, 0.44, 0.00, 0.22, 0.49, 0.49
0.67, 0.00, 0.73, 0.00, 0.48, 0.00, 0.52, 0.74, 0.78, 0.00, 0.37, 0.37
0.60, 0.00, 0.00, 0.54, 0.00, 0.57, 0.49, 0.48, 0.51, 0.63, 0.00, 0.00
0.72, 0.17, 0.62, 0.00, 0.00, 0.36, 0.00, 0.41, 0.56, 0.47, 0.53, 0.53
