0.00, 3.00, 42.00, 0.00, 0.00, 11.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 56.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00
21.00, 5.00, 15.00, 0.00, 0.00, 0.00, 24.00, 3.00, 6.00, 0.00
21.00, 10.00, 53.00, 21.00, 0.00, 18.00, 6.00, 5.00, 7.00, 28.00
0.00, 7.00, 24.00, 6.00, 0.00, 0.00, 25.00, 18.00, 1.00, 17.00
40.00, 21.00, 1.00, 0.00, 0.00, 0.00, 0.00, 22.00, 0.00, 0.00
1.00, 21.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00
19.00, 0.00, 36.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00
3.00, 30.00, 27.00, 1.00, 0.00, 0.00, 24.00, 4.00, 31.00, 0.00
