0.00, 6.00, 0.00, 48.00, 5.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, 0.00
0.00, 0.00, 20.00, 0.00, 8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 12.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00
0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 7.00, 52.00, 0.00, 0.00, 0.00, 0.00, 0.00, 25.00, 0.00, 0.00
0.00, 26.00, 14.00, 28.00, 10.00, 0.00, 0.00, 9.00, 0.00, 0.00, 21.00, 21.00
0.00, 28.00, 1.00, 17.00, 35.00, 14.00, 0.00, 0.00, 10.00, 0.00, 0.00, 0.00
29.00, 33.00, 52.00, 0.00, 0.00, 0.00, 3.00, 0.00, 6.00, 8.00, 0.00, 0.00
27.00, 0.00, 0.00, 34.00, 10.00, 0.00, 0.00, 0.00, 0.00, 17.00, 3.00, 3.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00
12.00, 0.00, 0.00, 35.00, 0.00, 0.00, 3.00, 14.00, 0.00, 7.00, 0.00, 0.00
7.00, 3.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
