0.00, 0.51, 0.50, 0.53, 0.54, 0.51, 0.51, 0.57, 0.57
0.49, 0.00, 0.43, 0.48, 0.49, 0.48, 0.50, 0.46, 0.46
0.50, 0.57, 0.00, 0.53, 0.54, 0.55, 0.51, 0.44, 0.44
0.47, 0.52, 0.47, 0.00, 0.56, 0.50, 0.48, 0.45, 0.45
0.46, 0.51, 0.46, 0.44, 0.00, 0.47, 0.49, 0.47, 0.47
0.49, 0.52, 0.45, 0.50, 0.53, 0.00, 0.49, 0.48, 0.48
0.49, 0.50, 0.49, 0.52, 0.51, 0.51, 0.00, 0.51, 0.51
0.43, 0.54, 0.56, 0.55, 0.53, 0.52, 0.49, 0.00, 0.00
0.53, 0.57, 0.54, 0.54, 0.56, 0.55, 0.55, 0.55, 0.55
