0.00, 6.00, 0.00, 31.00, 22.00, 35.00, 0.00, 6.00, 14.00, 14.00
20.00, 0.00, 17.00, 28.00, 20.00, 8.00, 0.00, 27.00, 10.00, 10.00
4.00, 15.00, 0.00, 70.00, 25.00, 29.00, 0.00, 25.00, 26.00, 26.00
0.00, 4.00, 0.00, 0.00, 6.00, 2.00, 0.00, 0.00, 26.00, 26.00
0.00, 0.00, 2.00, 3.00, 0.00, 11.00, 7.00, 26.00, 11.00, 11.00
0.00, 9.00, 0.00, 14.00, 0.00, 0.00, 0.00, 10.00, 28.00, 28.00
10.00, 17.00, 17.00, 33.00, 44.00, 29.00, 0.00, 26.00, 41.00, 41.00
5.00, 2.00, 0.00, 47.00, 0.00, 9.00, 0.00, 0.00, 2.00, 2.00
5.00, 2.00, 0.00, 10.00, 14.00, 5.00, 0.00, 7.00, 0.00, 0.00
25.00, 68.00, 11.00, 64.00, 1.00, 24.00, 46.00, 44.00, 30.00, 30.00
