0.00, 72.50, 70.50, 71.00, 73.00, 80.50, 71.00, 86.00, 68.00, 68.00
60.50, 0.00, 66.50, 60.00, 52.00, 71.50, 74.00, 69.67, 62.00, 62.00
65.00, 71.50, 0.00, 60.50, 67.50, 72.00, 72.00, 88.50, 80.00, 80.00
66.67, 67.67, 59.00, 0.00, 61.33, 66.00, 60.00, 66.00, 53.00, 53.00
68.00, 75.00, 69.50, 63.33, 0.00, 71.00, 65.50, 88.00, 53.00, 53.00
74.00, 66.00, 72.50, 66.00, 58.50, 0.00, 77.33, 73.00, 77.00, 77.00
65.00, 81.00, 71.00, 74.00, 52.50, 80.00, 0.00, 80.00, 72.50, 72.50
73.00, 78.33, 86.50, 88.00, 72.33, 78.50, 59.50, 0.00, 91.50, 91.50
66.50, 72.50, 77.33, 60.50, 59.00, 72.00, 80.00, 98.00, 0.00, 0.00
57.00, 72.00, 73.00, 67.67, 62.50, 70.00, 68.33, 70.00, 70.00, 70.00
